"TOA5","JER_Site3","CR1000","55060","CR1000.Std.25","CPU:JER_Site3_program_20170406.cr1","32691","Table1","","","","","","","","","","",""
"2017-04-28 11:47:00","31709","0","23.32","22.74","0.3901584","838","326.8","358.6","505","0","0","12.95","225.9","10.11","9.14","8.4","8.14","1.52"
"2017-04-28 11:48:00","31710","0","23.28","22.76","0.3896518","868","338.2","360.4","507.8","0","0","11.45","226.6","9.11","8.56","7.637","7.525","0.875"
"2017-04-28 11:49:00","31711","0","23.23","22.76","0.3901368","815","318.1","363.4","509.1","0","0","10.7","220.2","8.45","7.725","6.95","6.7","1.186"
"2017-04-28 11:50:00","31712","0","23.19","22.69","0.3911556","815","318.9","365.5","507.7","0","0","12.95","214.1","9.31","8.51","7.9","7.562","1.235"
"2017-04-28 11:51:00","31713","0","22.89","22.35","0.3931614","555","218","364.1","500.6","0","0","11.45","224.8","8.69","8.2","7.525","7.312","0.984"
"2017-04-28 11:52:00","31714","0","23.03","22.58","0.3915637","670.2","262","369.5","502.3","0","0","9.2","209.5","6.887","6.587","5.987","5.8","1.056"
"2017-04-28 11:53:00","31715","0","23.22","22.73","0.3898552","782.9","305.2","372.5","507","0","0","9.95","211.9","7.687","7.425","6.862","6.65","1.024"
"2017-04-28 11:54:00","31716","0","23.42","22.94","0.4005445","426.1","170","372.2","500.3","0","0","9.95","222.6","7.425","7.112","6.525","6.187","1.035"
"2017-04-28 11:55:00","31717","0","23.23","22.8","0.410731","313.4","128.7","372.8","490.3","0","0","10.7","218.5","8.26","7.65","6.95","6.737","1.169"
"2017-04-28 11:56:00","31718","0","22.85","22.41","0.4090405","323","132.1","374.4","485","0","0","12.95","215.2","9.16","8.44","7.612","7.237","1.606"
"2017-04-28 11:57:00","31719","0","22.61","22.17","0.4062988","343.9","139.7","373.9","481.7","0","0","13.7","218.2","8.86","8.29","7.475","7.212","2.063"
"2017-04-28 11:58:00","31720","0","22.7","22.31","0.4031763","368.5","148.6","372.8","481.7","0","0","10.7","207.9","8.33","7.662","7","6.7","1.236"
"2017-04-28 11:59:00","31721","0","22.63","22.27","0.3942571","646.5","254.8","373","486.5","0","0","12.95","217.2","8.96","8.45","7.687","7.237","1.39"
"2017-04-28 12:00:00","31722","0","22.98","22.66","0.3958763","575.2","227.2","370.3","488.3","0","0","13.7","220.9","10.34","9.57","8.67","8.3","1.266"
"2017-04-28 12:01:00","31723","0","23.16","22.78","0.4001394","449.7","179.8","365.8","485","0","0","12.2","226.9","9.72","8.86","8.08","7.95","1.197"
"2017-04-28 12:02:00","31724","0","22.94","22.55","0.4032198","401.9","162.1","364.8","481.5","0","0","11.45","234.3","9.41","8.64","7.85","7.625","0.993"
"2017-04-28 12:03:00","31725","0","22.98","22.61","0.4008034","443.3","177.6","365.8","481.4","0","0","12.2","231.6","8.95","8.11","7.325","7.1","1.419"
"2017-04-28 12:04:00","31726","0","22.88","22.49","0.3965156","521.6","206.8","366.9","481.5","0","0","14.45","222","10.95","10.1","9.2","8.81","1.505"
"2017-04-28 12:05:00","31727","0","22.66","22.29","0.4063778","351.3","142.7","366.2","477","0","0","12.95","221.8","9.94","9.09","8.35","8.06","1.177"
"2017-04-28 12:06:00","31728","0","22.57","22.22","0.4079317","328.5","134","369.1","475.5","0","0","9.95","227.5","8","7.2","6.612","6.312","1.084"
"2017-04-28 12:07:00","31729","0","22.87","22.53","0.4117035","318.6","131.2","372.8","475.1","0","0","9.95","225.1","7.575","6.962","6.45","6.362","1.366"
"2017-04-28 12:08:00","31730","0","23.01","22.68","0.4034887","423.4","170.4","375.9","477.1","0","0","9.95","231.2","7.3","6.912","6.35","6.275","1.116"
"2017-04-28 12:09:00","31731","0","22.92","22.53","0.403874","423.6","170.8","373.7","478.1","0","0","10.7","221.1","7.675","7.087","6.487","6.225","0.954"
"2017-04-28 12:10:00","31732","0","22.8","22.49","0.4034316","468.4","188.1","373.7","477.1","0","0","12.2","223.1","9.25","8.49","7.625","7.237","1.445"
"2017-04-28 12:11:00","31733","0","22.71","22.37","0.3942994","730.9","287.9","377.2","485.5","0","0","13.7","233.6","7.875","7.287","6.625","6.537","1.834"
"2017-04-28 12:12:00","31734","0","23.24","22.86","0.4053629","455.5","183.1","377.7","488.3","0","0","9.95","237.9","6.8","6.187","5.662","5.5","1.379"
"2017-04-28 12:13:00","31735","0","23.17","22.79","0.4195088","296.6","124.4","374.7","478.7","0","0","11.45","234.9","7.975","7.087","6.425","6.362","1.317"
"2017-04-28 12:14:00","31736","0","23.07","22.73","0.4191283","283.7","118.9","374.7","474.7","0","0","15.95","220.7","9.01","8.39","7.537","7.25","2.473"
"2017-04-28 12:15:00","31737","0","22.99","22.67","0.4176227","293.1","122.4","370.6","471","0","0","13.7","231.4","10.76","9.74","8.89","8.74","1.285"
"2017-04-28 12:16:00","31738","0","22.56","22.25","0.405113","428","172.7","369.6","470.9","0","0","12.95","229.5","10.24","9.4","8.55","8.37","1.355"
"2017-04-28 12:17:00","31739","0","22.86","22.53","0.3947531","638.5","252","374","480.2","0","0","12.95","236.9","9.47","8.64","7.7","7.5","1.222"
"2017-04-28 12:18:00","31740","0","23.02","22.67","0.4011236","479.7","192.2","373.5","480","0","0","12.2","241","9.66","8.87","7.962","7.825","1.28"
"2017-04-28 12:19:00","31741","0","23.01","22.65","0.3943828","685.1","269.7","375.9","483.2","0","0","12.2","236.3","9.89","9.21","8.31","8.16","0.85"
"2017-04-28 12:20:00","31742","0","23.11","22.69","0.4037202","427.2","172.4","373.1","481.8","0","0","11.45","229.2","8.8","7.837","7","6.862","1.303"
"2017-04-28 12:21:00","31743","0","22.92","22.49","0.40665","393.9","160.2","373.8","477.6","0","0","11.45","237.1","9.51","8.6","7.612","7.4","1.16"
"2017-04-28 12:22:00","31744","0","22.76","22.4","0.4087804","379.2","155","374.1","475.1","0","0","13.7","240.3","9.47","8.66","7.887","7.675","1.98"
"2017-04-28 12:23:00","31745","0","22.74","22.35","0.4119717","343.7","141.6","376","475","0","0","9.95","238.7","6.65","5.975","5.362","5.25","1.25"
"2017-04-28 12:24:00","31746","0","23.12","22.81","0.4130883","340.2","140.5","376.3","474.7","0","0","12.2","229.1","8.8","7.912","7.025","6.9","1.233"
"2017-04-28 12:25:00","31747","0","22.88","22.56","0.406657","386.8","157.2","372.8","472.8","0","0","13.7","236.6","9.9","8.89","8.08","7.862","1.235"
"2017-04-28 12:26:00","31748","0","22.87","22.54","0.4020079","442.7","178","369.5","473.2","0","0","13.7","230.5","11.09","10.2","9.37","9.22","1.022"
"2017-04-28 12:27:00","31749","0","22.82","22.48","0.4002038","473.6","189.4","369.5","474.2","0","0","12.95","227.9","10.34","9.34","8.35","8.15","1.213"
"2017-04-28 12:28:00","31750","0","22.8","22.41","0.401396","441.2","177","372","475.2","0","0","9.95","234.8","8.22","7.487","6.8","6.662","1.096"
"2017-04-28 12:29:00","31751","0","22.98","22.64","0.4084303","366.1","149.5","372.7","473.4","0","0","12.2","229.8","9.57","8.92","8.11","7.962","1.475"
"2017-04-28 12:30:00","31752","0","22.75","22.4","0.4113966","337.7","138.9","372.4","470.8","0","0","11.45","226.3","9.25","8.33","7.487","7.262","0.812"
"2017-04-28 12:31:00","31753","0","22.72","22.38","0.4076526","374.6","152.4","371.9","469.6","0","0","13.7","221.4","10.64","9.66","8.71","8.41","1.494"
"2017-04-28 12:32:00","31754","0","22.76","22.44","0.394466","550.5","217.1","373.4","475.3","0","0","14.45","225","10.35","9.7","8.79","8.42","1.289"
"2017-04-28 12:33:00","31755","0","22.73","22.33","0.3967756","517","204.6","369.3","476","0","0","12.95","228.3","9.81","8.62","7.7","7.487","1.181"
"2017-04-28 12:34:00","31756","0","22.75","22.37","0.4047585","365.6","148","366.6","472.6","0","0","12.2","213.5","8.69","7.912","7.212","6.962","1.363"
"2017-04-28 12:35:00","31757","0","22.8","22.48","0.4060119","356.3","144.6","367.3","470.5","0","0","12.95","212.8","9.34","8.61","7.8","7.525","1.335"
"2017-04-28 12:36:00","31758","0","22.74","22.43","0.4070006","349.1","142.1","368.9","469.2","0","0","12.95","213.3","10.05","9.09","8.16","7.775","1.448"
"2017-04-28 12:37:00","31759","0","22.67","22.32","0.4075947","346.2","141.1","371","468.3","0","0","12.2","217.7","8.57","7.937","7.262","6.9","1.576"
"2017-04-28 12:38:00","31760","0","22.7","22.37","0.4090239","322.8","132","375","469.8","0","0","9.2","224.9","6.625","6.025","5.412","5.312","0.826"
"2017-04-28 12:39:00","31761","0","23.05","22.75","0.415794","283.3","117.8","376.9","469.8","0","0","8.45","240.5","6.562","6.075","5.45","5.287","1.008"
"2017-04-28 12:40:00","31762","0","23.17","22.89","0.4213373","269.1","113.4","376.6","468.4","0","0","9.2","235.5","6.8","6.15","5.512","5.337","1.355"
"2017-04-28 12:41:00","31763","0","22.94","22.68","0.4207409","279.1","117.4","376.1","466.5","0","0","9.95","232.3","7.612","7.35","6.762","6.687","1.266"
"2017-04-28 12:42:00","31764","0","22.61","22.34","0.4102411","333.9","136.9","377","467.3","0","0","9.2","228.2","7.025","6.312","5.637","5.462","0.927"
"2017-04-28 12:43:00","31765","0","22.6","22.31","0.4150729","297.6","123.5","376.3","467","0","0","9.95","210.2","6.625","6.1","5.562","5.287","1.228"
"2017-04-28 12:44:00","31766","0","22.64","22.34","0.420079","273.6","114.9","376.5","465.3","0","0","9.95","209.8","7.5","6.9","6.35","6.075","1.284"
"2017-04-28 12:45:00","31767","0","22.66","22.36","0.4270089","248.8","106.2","376.7","463.5","0","0","11.45","231.1","8.3","7.55","6.962","6.887","1.184"
"2017-04-28 12:46:00","31768","0","22.48","22.23","0.4273554","237.2","101.4","377.4","461.6","0","0","12.2","223.7","9.22","8.36","7.612","7.3","1.171"
"2017-04-28 12:47:00","31769","0","22.53","22.3","0.4280096","238.8","102.2","378.2","460.2","0","0","13.7","214.2","10.56","9.62","8.67","8.34","1.502"
"2017-04-28 12:48:00","31770","0","22.59","22.37","0.4263072","253.3","108","378.1","459.9","0","0","13.7","241.6","10.15","9.22","8.35","8.01","1.313"
"2017-04-28 12:49:00","31771","0","22.4","22.12","0.4236561","264.9","112.2","376.9","459.7","0","0","11.45","256.6","8.45","7.525","6.737","6.575","1.323"
"2017-04-28 12:50:00","31772","0","22.55","22.26","0.4241908","268.1","113.7","377.8","460.7","0","0","12.2","235.2","8.81","8.09","7.337","7.187","1.564"
"2017-04-28 12:51:00","31773","0","22.64","22.36","0.4236171","270.7","114.7","378.2","460.5","0","0","12.2","234.2","9.05","8.11","7.112","6.937","1.205"
"2017-04-28 12:52:00","31774","0","22.8","22.55","0.4223282","277.8","117.3","378.8","460.8","0","0","10.7","231","8.2","7.55","6.812","6.637","0.966"
"2017-04-28 12:53:00","31775","0","22.92","22.7","0.4214368","279.1","117.6","378.6","461.4","0","0","12.2","222.1","7.387","6.962","6.425","6.262","1.439"
"2017-04-28 12:54:00","31776","0","22.76","22.51","0.420115","291.4","122.4","376.5","460.2","0","0","12.95","224.7","9.54","8.8","7.862","7.637","1.446"
"2017-04-28 12:55:00","31777","0","22.65","22.39","0.4169666","310.9","129.6","376.2","460.9","0","0","9.95","215.1","7.75","6.937","6.25","6.037","0.924"
"2017-04-28 12:56:00","31778","0","22.56","22.29","0.4169329","321.7","134.1","377.4","461.4","0","0","10.7","227.4","9.04","8.29","7.525","7.312","0.878"
"2017-04-28 12:57:00","31779","0","22.52","22.23","0.4202556","304.5","128","377.8","461.3","0","0","9.2","217.1","7.225","6.662","6.112","5.812","0.959"
"2017-04-28 12:58:00","31780","0","22.46","22.18","0.4232128","281.7","119.2","378.2","461.3","0","0","8.45","222.6","6.637","6.1","5.537","5.287","0.718"
"2017-04-28 12:59:00","31781","0","22.61","22.37","0.4226829","276.3","116.8","379","461.7","0","0","8.45","220.2","6.225","5.662","5.187","4.962","0.856"
"2017-04-28 13:00:00","31782","0","22.87","22.57","0.4210315","287.9","121.2","379.5","462.8","0","0","6.95","231.5","5.55","4.862","4.325","4.163","0.713"
"2017-04-28 13:01:00","31783","0","22.77","22.45","0.4190526","300.3","125.8","379.3","463.4","0","0","6.95","230.4","5.062","4.775","4.35","4.237","0.783"
"2017-04-28 13:02:00","31784","0","22.79","22.51","0.4168391","310.7","129.5","380.2","464.6","0","0","8.45","231.6","5.95","5.475","4.875","4.762","1.327"
"2017-04-28 13:03:00","31785","0","22.89","22.63","0.419199","303.3","127.1","378.5","463.6","0","0","10.7","214.3","7.2","6.725","6.212","5.812","1.358"
"2017-04-28 13:04:00","31786","0","22.91","22.64","0.4203488","292.6","123","378.4","463.6","0","0","8.45","230.1","6.512","5.95","5.4","5.25","0.795"
"2017-04-28 13:05:00","31787","0","23.01","22.76","0.4202991","296.8","124.7","377.1","462.5","0","0","10.7","214.4","8.61","8.09","7.387","7.075","1.133"
"2017-04-28 13:06:00","31788","0","22.97","22.69","0.4182442","302.6","126.5","375.2","462","0","0","9.95","208.5","7.762","7.212","6.562","6.237","1.014"
"2017-04-28 13:07:00","31789","0","22.9","22.65","0.4164201","316.2","131.7","373.7","462.4","0","0","9.2","227.3","7.337","6.775","6.175","6.062","1.064"
"2017-04-28 13:08:00","31790","0","22.96","22.7","0.412726","346.7","143.1","371.7","463.1","0","0","9.95","229.6","8.22","7.337","6.662","6.525","0.816"
"2017-04-28 13:09:00","31791","0","23.17","22.91","0.4111542","360.7","148.3","370.2","465.2","0","0","8.45","234.9","6.437","5.75","5.237","5.087","0.96"
"2017-04-28 13:10:00","31792","0","23.18","22.86","0.4124261","356.9","147.2","368.6","465","0","0","10.7","255","7.737","6.775","6.112","5.912","1.28"
"2017-04-28 13:11:00","31793","0","23.15","22.87","0.412791","343.6","141.8","369.9","465","0","0","11.45","256.6","7.825","6.987","6.362","6.25","1.149"
"2017-04-28 13:12:00","31794","0","23.03","22.76","0.4153646","332.8","138.3","371.1","464","0","0","9.95","240.9","7.812","7.025","6.325","6.175","0.965"
"2017-04-28 13:13:00","31795","0","22.97","22.69","0.4159329","330.9","137.6","373.9","464.2","0","0","10.7","237.6","7.912","7.175","6.4","6.275","1.037"
"2017-04-28 13:14:00","31796","0","23.01","22.74","0.4160523","329.2","137","375","464.5","0","0","9.95","239.1","7.4","6.825","6.287","6.237","0.989"
"2017-04-28 13:15:00","31797","0","23.12","22.83","0.4156906","325.7","135.4","374.5","464","0","0","10.7","224.3","8.84","7.837","7.1","6.837","1.221"
"2017-04-28 13:16:00","31798","0","23.2","22.91","0.4160486","317.7","132.2","373.7","463.3","0","0","12.2","226.9","9.46","8.69","7.787","7.687","1.522"
"2017-04-28 13:17:00","31799","0","22.95","22.71","0.4158625","318.2","132.3","371.8","461.6","0","0","11.45","225.3","9.56","8.75","7.987","7.737","0.714"
"2017-04-28 13:18:00","31800","0","22.95","22.74","0.4126369","328.8","135.7","371.6","461.9","0","0","12.2","227.6","9.1","8.46","7.7","7.437","1.259"
"2017-04-28 13:19:00","31801","0","23.02","22.8","0.4115364","332.7","136.9","370.6","463.3","0","0","8.45","223.8","7.15","6.562","5.862","5.837","0.664"
"2017-04-28 13:20:00","31802","0","23.14","22.87","0.4120088","336.3","138.5","369.1","463.6","0","0","9.95","222.1","7.775","6.962","6.262","6.05","1.108"
"2017-04-28 13:21:00","31803","0","23.08","22.8","0.4099165","361.9","148.3","367.5","463.1","0","0","11.45","215","9.02","8.27","7.487","7.112","1.22"
"2017-04-28 13:22:00","31804","0","23.23","22.93","0.3969997","548.6","217.5","369.5","469.7","0","0","8.45","210.6","6.787","6.337","5.75","5.462","0.781"
"2017-04-28 13:23:00","31805","0","23.36","23.03","0.3966617","550.6","218.2","367.8","472.5","0","0","11.45","214.6","8.84","8.25","7.6","7.25","1.572"
"2017-04-28 13:24:00","31806","0","23.35","23.05","0.4022875","430","172.7","367.8","473.1","0","0","8.45","230.7","6.187","5.912","5.3","5.175","0.988"
"2017-04-28 13:25:00","31807","0","23.38","23.08","0.4100322","354.1","145.2","367.6","470","0","0","9.95","239.4","8.21","7.637","6.887","6.787","1.272"
"2017-04-28 13:26:00","31808","0","23.22","22.89","0.4132412","327.2","135.2","366.3","467.1","0","0","12.2","248.7","8.25","7.212","6.4","6.287","1.239"
"2017-04-28 13:27:00","31809","0","23.35","23.02","0.4153016","316.9","131.6","366.3","466.3","0","0","10.7","232.8","7.662","6.987","6.3","6.237","1.651"
"2017-04-28 13:28:00","31810","0","23.57","23.27","0.4164621","328.3","136.7","366.2","466.6","0","0","9.2","235.5","6.675","6.2","5.687","5.525","0.855"
"2017-04-28 13:29:00","31811","0","23.33","23.02","0.4131118","365.2","150.8","365.3","466","0","0","10.7","222.6","8.47","7.725","6.862","6.55","0.833"
"2017-04-28 13:30:00","31812","0","23.29","23","0.4045366","454.7","183.8","366.2","469.1","0","0","9.2","232.8","6.787","6.125","5.637","5.575","0.926"
"2017-04-28 13:31:00","31813","0","23.67","23.37","0.3960327","761","300.8","369.1","479.6","0","0","10.7","236.9","6.825","6.15","5.725","5.675","1.687"
"2017-04-28 13:32:00","31814","0","23.89","23.56","0.3924148","922","361.6","368.5","489.5","0","0","13.7","237.9","10.35","9.3","8.35","8.24","1.166"
"2017-04-28 13:33:00","31815","0","23.82","23.43","0.3964556","627.8","248.1","365.7","487.6","0","0","12.95","235.3","10.11","9.57","8.64","8.35","0.992"
"2017-04-28 13:34:00","31816","0","23.62","23.17","0.4078606","410.9","167.6","364.6","478.5","0","0","12.2","242","9.66","8.57","7.662","7.587","1.017"
"2017-04-28 13:35:00","31817","0","23.49","23.11","0.4077549","397.8","162.2","368","477.7","0","0","9.2","232.8","7.1","6.425","5.825","5.662","0.932"
"2017-04-28 13:36:00","31818","0","23.74","23.4","0.4078008","407.1","166","368.8","476.7","0","0","8.45","208.7","6.95","6.525","5.962","5.787","0.942"
"2017-04-28 13:37:00","31819","0","23.56","23.2","0.40793","402","164","369.7","476.1","0","0","8.45","199.2","6.225","5.975","5.4","5.05","1.25"
"2017-04-28 13:38:00","31820","0","23.57","23.17","0.4116182","370.2","152.4","372.1","475.9","0","0","7.7","187.8","5.862","5.637","5.175","4.85","0.72"
"2017-04-28 13:39:00","31821","0","23.48","23.05","0.4141006","345.9","143.2","373.2","474.7","0","0","6.95","197.6","5.412","5.162","4.775","4.5","0.776"
"2017-04-28 13:40:00","31822","0","23.5","23.12","0.4142452","336.8","139.5","374","474.7","0","0","7.7","226.1","5.087","4.725","4.312","4.25","1.06"
"2017-04-28 13:41:00","31823","0","23.59","23.22","0.4114378","385.7","158.4","373","474.6","0","0","10.7","232.4","7.25","6.562","5.987","5.85","1.646"
"2017-04-28 13:42:00","31824","0","23.71","23.36","0.4049433","442","178.9","371.5","477","0","0","8.45","213.6","6.262","5.775","5.262","5","0.881"
"2017-04-28 13:43:00","31825","0","23.64","23.26","0.4081241","397.3","162.2","367.3","475","0","0","8.45","204","6.8","6.162","5.712","5.4","0.972"
"2017-04-28 13:44:00","31826","0","23.48","23.09","0.405365","434.8","176.1","366.2","475.5","0","0","7.7","218.2","6.262","5.537","5.012","4.787","0.739"
"2017-04-28 13:45:00","31827","0","23.46","23.13","0.4002107","520.7","208.4","366.6","479.4","0","0","7.7","221.3","5.6","5.35","4.862","4.737","0.804"
"2017-04-28 13:46:00","31828","0","23.66","23.29","0.4032153","471.7","190","365.1","480.4","0","0","7.7","203.7","5.812","5.487","5.075","4.812","0.677"
"2017-04-28 13:47:00","31829","0","23.75","23.4","0.4053954","452","183.3","365.2","478.5","0","0","11.45","233.4","9.07","7.962","7.125","6.887","1.319"
"2017-04-28 13:48:00","31830","0","23.88","23.55","0.4036224","500.6","201.9","366.9","479.7","0","0","9.95","232.9","7.812","7.337","6.775","6.675","0.944"
"2017-04-28 13:49:00","31831","0","23.88","23.57","0.4072614","461.4","187.9","366.1","479.2","0","0","9.95","222.2","7.3","6.575","6.012","5.825","1.15"
"2017-04-28 13:50:00","31832","0","24.24","23.93","0.3982762","809","320.9","370.2","488.6","0","0","11.45","241.3","7.925","7.2","6.55","6.437","1.394"
"2017-04-28 13:51:00","31833","0","24.25","23.76","0.3934802","1022","402","368.4","500.6","0","0","10.7","234.8","8.71","7.912","7.075","6.875","1.026"
"2017-04-28 13:52:00","31834","0","24.42","23.97","0.3938208","868","341.9","366.1","504.2","0","0","12.95","235.9","9.15","8.37","7.6","7.562","1.763"
"2017-04-28 13:53:00","31835","0","24.72","24.32","0.3971196","728","289.1","360.7","499.5","0","0","12.2","225.8","9.49","8.96","8.22","8.1","1.31"
"2017-04-28 13:54:00","31836","0","24.48","24.03","0.3986534","628.6","250.6","358.2","497.2","0","0","9.95","229.4","7.425","6.687","6.075","5.987","0.967"
"2017-04-28 13:55:00","31837","0","24.46","24.02","0.3984031","628.5","250.4","357.7","496.7","0","0","9.95","222.6","8.04","7.112","6.4","6.337","0.699"
"2017-04-28 13:56:00","31838","0","24.77","24.41","0.3995228","577.9","230.8","359.5","496","0","0","13.7","220.8","9.39","8.64","7.775","7.487","1.387"
"2017-04-28 13:57:00","31839","0","24.69","24.3","0.3998461","633.6","253.3","356.5","492","0","0","13.7","220.4","10.89","10.22","9.3","8.92","1.41"
"2017-04-28 13:58:00","31840","0","24.49","24.15","0.4044","483.5","195.3","356.1","488.3","0","0","12.95","227.7","10.15","9.31","8.6","8.42","1.584"
"2017-04-28 13:59:00","31841","0","24.6","24.24","0.402245","538.4","216.4","359.6","488.7","0","0","14.45","233.4","9.66","8.87","7.925","7.8","1.69"
"2017-04-28 14:00:00","31842","0","24.4","24.04","0.4025145","516.5","207.9","361.3","488.2","0","0","12.2","216.1","8.45","7.95","7.337","7.037","1.183"
"2017-04-28 14:01:00","31843","0","24.36","24.03","0.4060264","479.7","194.7","359.5","484.8","0","0","13.7","220.3","10.81","9.95","9.06","8.72","1.655"
"2017-04-28 14:02:00","31844","0","24.06","23.77","0.4052375","459.3","186.1","360.5","483","0","0","12.95","214.3","8.95","8.35","7.725","7.537","1.42"
"2017-04-28 14:03:00","31845","0","24.15","23.83","0.4054539","431.3","174.9","364.1","482.9","0","0","12.2","209.2","8.6","7.975","7.237","6.862","1.389"
"2017-04-28 14:04:00","31846","0","24.24","23.92","0.4089289","394.4","161.3","364.2","480.7","0","0","11.45","208.6","9.06","8.47","7.512","7.112","1.299"
"2017-04-28 14:05:00","31847","0","24.22","23.92","0.4088252","402.9","164.7","362.7","479.5","0","0","10.7","211.1","8.84","8.2","7.462","7.025","1.031"
"2017-04-28 14:06:00","31848","0","24.13","23.81","0.4048342","456.8","184.9","362.2","480.6","0","0","10.7","225.3","8.4","7.7","7.05","6.925","0.908"
"2017-04-28 14:07:00","31849","0","24.07","23.76","0.4004858","560.4","224.3","361.5","482.8","0","0","12.2","228.1","9.07","8.17","7.437","7.275","1.121"
"2017-04-28 14:08:00","31850","0","24.04","23.68","0.4011368","501.4","201","361.1","484.1","0","0","11.45","231.3","8.6","7.7","6.987","6.8","1.369"
"2017-04-28 14:09:00","31851","0","24.06","23.71","0.408141","408.2","166.6","359.2","479.9","0","0","13.7","225.3","9.67","8.92","8.25","8.02","1.591"
"2017-04-28 14:10:00","31852","0","23.95","23.62","0.411395","375.3","154.4","358.9","477","0","0","12.2","229.2","9.6","8.75","7.925","7.862","0.98"
"2017-04-28 14:11:00","31853","0","23.83","23.46","0.4098193","385.7","158","360.8","476.4","0","0","11.45","239.9","9.31","8.24","7.475","7.325","1.044"
"2017-04-28 14:12:00","31854","0","23.88","23.57","0.4121333","358.8","147.9","364.2","475.9","0","0","11.45","238.2","9.05","8.26","7.512","7.387","1.38"
"2017-04-28 14:13:00","31855","0","23.89","23.58","0.4137575","360.5","149.2","364.4","474.2","0","0","11.45","238.4","9.4","8.39","7.575","7.387","1.045"
"2017-04-28 14:14:00","31856","0","23.82","23.5","0.4088775","414.6","169.5","364.4","475.1","0","0","12.2","233.5","8.74","7.825","7.15","7","1.264"
"2017-04-28 14:15:00","31857","0","24.08","23.76","0.409418","417.7","171","364.1","476.6","0","0","11.45","240.9","8.44","7.525","6.825","6.737","1.099"
"2017-04-28 14:16:00","31858","0","24.07","23.73","0.4107516","414.9","170.4","365.1","477.4","0","0","9.2","238.7","7.187","6.5","5.925","5.85","0.98"
"2017-04-28 14:17:00","31859","0","24.18","23.85","0.4135305","409.3","169.3","366.6","477.6","0","0","9.2","244.3","7.412","6.475","5.85","5.775","0.987"
"2017-04-28 14:18:00","31860","0","24.26","23.92","0.4054889","665.4","268.6","371.2","483.2","0","0","11.45","242.3","8","7.2","6.462","6.187","1.135"
"2017-04-28 14:19:00","31861","0","24.49","24.04","0.3953406","1002","396.1","378.1","500.1","0","0","9.95","244.4","8.1","7.3","6.625","6.425","1.091"
"2017-04-28 14:20:00","31862","0","24.7","24.26","0.4000972","560.8","224.2","373.1","495.4","0","0","11.45","235.2","9.24","8.3","7.562","7.35","0.917"
"2017-04-28 14:21:00","31863","0","24.56","24.15","0.4085964","403.5","164.8","375","489.2","0","0","8.45","221.7","6.112","5.762","5.287","5.162","0.802"
"2017-04-28 14:22:00","31864","0","24.53","24.09","0.4000353","676.1","269.8","379.6","493","0","0","9.2","202.7","7.425","6.712","6.037","5.812","0.992"
"2017-04-28 14:23:00","31865","0","24.46","24.02","0.3974317","547.2","217.2","380.1","495.7","0","0","8.45","202","6.287","5.825","5.25","5.1","1.345"
"2017-04-28 14:24:00","31866","0","24.67","24.31","0.4098724","355.1","145.5","378.5","489","0","0","9.95","202.9","7.45","7.162","6.525","6.137","0.93"
"2017-04-28 14:25:00","31867","0","24.76","24.42","0.4149483","313.7","130.1","380.7","485.7","0","0","8.45","215.8","6.112","5.7","5.125","4.912","1.159"
"2017-04-28 14:26:00","31868","0","24.69","24.38","0.4185582","301.8","126.3","379.6","482.4","0","0","9.95","242.8","7.312","6.612","5.912","5.725","0.913"
"2017-04-28 14:27:00","31869","0","24.33","24.03","0.4177749","301.4","125.9","378.4","479.2","0","0","9.2","233.9","6.7","6.187","5.687","5.575","0.983"
"2017-04-28 14:28:00","31870","0","24.41","24.13","0.4135841","330.8","136.8","378.9","478.1","0","0","12.95","234.5","9.69","8.59","7.737","7.55","1.379"
"2017-04-28 14:29:00","31871","0","24.39","24.11","0.412086","347.6","143.3","379.3","478.4","0","0","12.95","233.2","8.72","8.1","7.337","7.162","1.674"
"2017-04-28 14:30:00","31872","0","24.39","24.12","0.411064","364.3","149.8","377.6","478.9","0","0","11.45","221.5","7.812","7.2","6.525","6.3","1.207"
"2017-04-28 14:31:00","31873","0","24.3","24.04","0.4079689","407.6","166.3","377.4","480.3","0","0","9.95","215.7","6.775","6.287","5.775","5.512","1.096"
"2017-04-28 14:32:00","31874","0","24.37","24.1","0.4096587","365.4","149.7","377.1","479.5","0","0","11.45","237.7","8.39","7.875","7.1","6.95","1.228"
"2017-04-28 14:33:00","31875","0","24.42","24.14","0.4144038","331.1","137.2","378","478.1","0","0","12.2","237.7","8.71","8.24","7.337","7.15","1.307"
"2017-04-28 14:34:00","31876","0","24.35","24.05","0.4189087","313.7","131.4","378.1","476.2","0","0","10.7","239.5","8.51","7.612","6.875","6.825","1.138"
"2017-04-28 14:35:00","31877","0","24.35","24.02","0.4181796","326.7","136.6","378","475.9","0","0","12.2","225.5","8.29","7.4","6.687","6.5","1.507"
"2017-04-28 14:36:00","31878","0","24.49","24.17","0.4112822","402.9","165.6","377.9","477.2","0","0","12.2","207.5","8.06","7.562","6.787","6.487","1.352"
"2017-04-28 14:37:00","31879","0","24.55","24.25","0.4047248","511.3","206.9","377.7","480.9","0","0","12.95","211.3","8.8","8.37","7.612","7.3","1.664"
"2017-04-28 14:38:00","31880","0","24.74","24.44","0.4075384","423.3","172.5","376.5","481.1","0","0","10.7","203.5","8.34","7.712","6.987","6.65","1.166"
