"TOA5","71821","CR1000","71821","CR1000.Std.27.04","CPU:JER_Site5_program_20171030.cr1","4862","Table1","","","","","","","","","","",""
"TIMESTAMP","RECORD","Rain_mm_Tot","T107_2M_Avg","T107_5M_Avg","Albedo_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","Sensit_Tot","SenSec","WS_ms_4.8m_Max","WindDir_D1_WVT","WS_ms_4.8m_Avg","WS_ms_2.4m_Avg","WS_ms_1.4m_Avg","WS_ms_0.7m_Avg","WS_ms_2.4m_Std"
"TS","RN","mm","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Counts/Hz","","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second"
NA,"","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Max","WVc","Avg","Avg","Avg","Avg","Std"
"2018-03-15 16:26:00","196154","0","22.34","21.94","0.289703","463.9","134.4","306.6","458.9","0","0","15.2","232","10.79","9.41","8.34","7.412","2.476"
"2018-03-15 16:27:00","196155","0","22.15","21.75","0.2913051","466.9","136","302.9","456.5","0","0","18.2","236.7","14.31","12.4","11.19","10","2.457"
"2018-03-15 16:28:00","196156","0","21.92","21.5","0.2905582","467.9","136","305.5","455","0","0","20.45","226.9","15.94","13.37","11.85","10.44","2.373"
"2018-03-15 16:29:00","196157","0","22","21.62","0.2896685","454.1","131.6","305","454.7","0","0","20.45","239.7","14.68","12.34","11.15","9.79","2.801"
"2018-03-15 16:30:00","196158","0","22.18","21.81","0.2917052","468.8","136.8","304.2","455.4","0","0","18.95","245.3","13.4","11.55","10.75","9.6","2.338"
"2018-03-15 16:31:00","196159","0","22.25","21.84","0.2918306","471.9","137.7","302.5","456.2","0","0","21.95","243","13.99","11.73","10.31","9.06","3.074"
"2018-03-15 16:32:00","196160","0","21.86","21.45","0.2910923","453.3","132","299.4","453","0","0","20.45","240.8","15.43","12.9","11.48","10.01","2.535"
"2018-03-15 16:33:00","196161","0","21.71","21.29","0.28988","444.8","128.9","300.1","452.5","0","0","18.2","238.1","14.95","12.71","11.49","10.29","2.265"
"2018-03-15 16:34:00","196162","0","21.64","21.25","0.2893305","441.5","127.8","300","452.4","0","0","16.7","244.9","13.87","11.69","10.37","9.15","1.905"
"2018-03-15 16:35:00","196163","0","21.74","21.36","0.2892451","435.6","126","300.7","453.4","0","0","13.7","236.7","11.27","9.86","8.94","7.987","1.384"
"2018-03-15 16:36:00","196164","0","21.82","21.41","0.290997","445.5","129.7","302.2","454.4","0","0","15.95","225.2","11.81","9.9","8.75","7.825","1.795"
"2018-03-15 16:37:00","196165","0","22.07","21.7","0.2918184","449.4","131.1","302.8","455.8","0","0","15.2","234.2","11","9.62","8.59","7.662","1.545"
"2018-03-15 16:38:00","196166","0","22.23","21.89","0.2916479","428.5","125","301.2","455.4","0","0","14.45","240.5","10.41","9.06","8.26","7.475","1.611"
"2018-03-15 16:39:00","196167","0","21.96","21.57","0.2926293","426.6","124.8","299.9","453.3","0","0","15.95","243.3","12.74","10.79","9.7","8.7","1.513"
"2018-03-15 16:40:00","196168","0","22.02","21.63","0.2923707","428.5","125.3","300.6","453.6","0","0","18.2","240.4","13.06","11.02","10","8.85","2.534"
"2018-03-15 16:41:00","196169","0","21.96","21.56","0.291831","413.7","120.7","300.6","452.4","0","0","18.2","229.9","12.35","10.57","9.37","8.3","2.179"
"2018-03-15 16:42:00","196170","0","22.01","21.63","0.2927311","413.7","121.1","300.9","452.7","0","0","16.7","233.7","12.44","10.95","9.82","8.59","2.198"
"2018-03-15 16:43:00","196171","0","21.94","21.57","0.2922246","402.2","117.5","301.2","451.6","0","0","16.7","236.7","12.36","10.75","9.61","8.75","2.13"
"2018-03-15 16:44:00","196172","0","22.01","21.65","0.2931892","404.2","118.5","301.6","451.1","0","0","16.7","234.7","12.04","10.26","9.17","8.41","1.828"
"2018-03-15 16:45:00","196173","0","21.92","21.55","0.2941765","407.6","119.9","301","450.6","0","0","16.7","240.7","12.91","10.87","9.81","8.87","1.734"
"2018-03-15 16:46:00","196174","0","21.7","21.33","0.2935145","399.1","117.1","299.8","449.3","0","0","17.45","244.1","13.05","11.39","10.24","9.09","1.986"
"2018-03-15 16:47:00","196175","0","21.58","21.21","0.2932158","386.2","113.2","298.8","447.9","0","0","17.45","239.9","13.76","11.98","10.85","9.66","1.839"
"2018-03-15 16:48:00","196176","0","21.37","21.01","0.2933972","386.9","113.5","299.4","446.9","0","0","17.45","243.3","13.95","12.11","10.92","9.54","1.863"
"2018-03-15 16:49:00","196177","0","21.57","21.22","0.2936611","382","112.2","301.1","447.2","0","0","17.45","242.2","12.84","10.96","9.79","8.66","1.805"
"2018-03-15 16:50:00","196178","0","21.93","21.59","0.2958309","390","115.4","302.3","448.9","0","0","15.95","234.1","11.46","9.91","8.95","7.962","2.653"
"2018-03-15 16:51:00","196179","0","21.99","21.67","0.2969513","390.9","116.1","302.7","449.3","0","0","13.7","236.2","10.52","8.97","8.05","7.2","1.412"
"2018-03-15 16:52:00","196180","0","22.1","21.75","0.2974647","386.4","114.9","303.5","449.9","0","0","14.45","237.4","10.75","9.16","8.29","7.412","1.515"
"2018-03-15 16:53:00","196181","0","22.27","21.91","0.2985774","392.1","117.1","302.9","450.4","0","0","15.95","236.5","11.23","9.1","8","7.112","1.934"
"2018-03-15 16:54:00","196182","0","22.08","21.7","0.3007224","405.8","122","300.5","448.5","0","0","18.2","241.9","14.71","12.23","10.82","9.67","1.806"
"2018-03-15 16:55:00","196183","0","21.98","21.6","0.2990119","402.4","120.3","298.3","449","0","0","17.45","242.8","11.79","10.1","9.15","8.08","2.116"
"2018-03-15 16:56:00","196184","0","22.1","21.71","0.2992577","389.3","116.5","295.9","448.8","0","0","17.45","251.3","11.92","10.27","9.12","7.987","2.401"
"2018-03-15 16:57:00","196185","0","21.79","21.43","0.299737","381.4","114.3","295","446.5","0","0","18.2","247.9","13.26","11.31","10.48","9.41","2.424"
"2018-03-15 16:58:00","196186","0","21.76","21.44","0.3005971","383","115.1","293.9","445.5","0","0","20.45","246.7","14.95","12.86","11.75","10.42","2.45"
"2018-03-15 16:59:00","196187","0","21.56","21.22","0.2992904","377.4","112.9","293.9","444.3","0","0","18.95","242.6","13.62","11.59","10.4","9.22","2.231"
"2018-03-15 17:00:00","196188","0","21.54","21.2","0.2999883","374.6","112.4","294","443.8","0","0","18.2","248.4","14.25","12.36","11.2","9.82","2.059"
"2018-03-15 17:01:00","196189","0","21.41","21.08","0.2997293","368.2","110.4","294.4","443","0","0","18.95","245.9","13.68","11.82","10.48","9.32","2.269"
"2018-03-15 17:02:00","196190","0","21.62","21.29","0.3007328","368.5","110.8","296","444.4","0","0","18.95","242.4","12.24","10.54","9.52","8.16","3.099"
"2018-03-15 17:03:00","196191","0","21.45","21.08","0.3021592","371.1","112.1","295","442.9","0","0","18.95","238.8","14.27","12.14","10.81","9.42","2.055"
"2018-03-15 17:04:00","196192","0","21.43","21.11","0.3024663","366.7","110.9","294.1","441.9","0","0","18.2","248.6","14.5","12.7","11.62","10.49","2.02"
"2018-03-15 17:05:00","196193","0","21.42","21.1","0.3026378","362.6","109.7","293.7","441.6","0","0","16.7","253.3","12.95","11.25","10.21","9.17","2.287"
"2018-03-15 17:06:00","196194","0","21.39","21.05","0.3023763","354.4","107.2","294","441.4","0","0","18.95","248.5","13.4","11.37","10.16","8.96","2.039"
"2018-03-15 17:07:00","196195","0","21.55","21.23","0.3026224","341.4","103.3","294.3","441.4","0","0","18.95","248.2","13.63","11.45","10.39","9.19","2.395"
"2018-03-15 17:08:00","196196","0","21.64","21.32","0.3030366","336.5","102","295.2","441.2","0","0","14.45","256.8","11.21","9.75","8.94","7.975","1.435"
"2018-03-15 17:09:00","196197","0","21.76","21.46","0.3052229","336.7","102.8","296.1","441.2","0","0","18.2","252.4","12.74","11.09","10.19","8.99","2.172"
"2018-03-15 17:10:00","196198","0","21.59","21.3","0.3056756","333.4","101.9","295.2","439.9","0","0","18.95","239.9","13.46","11.44","10.26","9.24","2.26"
"2018-03-15 17:11:00","196199","0","21.5","21.19","0.3055923","332.4","101.6","295.4","439.7","0","0","15.95","232.1","12.62","10.55","9.55","8.59","1.682"
"2018-03-15 17:12:00","196200","0","21.58","21.24","0.3059189","327.7","100.3","297","440.3","0","0","15.2","228.9","11.69","9.61","8.75","7.85","1.582"
"2018-03-15 17:13:00","196201","0","21.54","21.21","0.3075619","329.2","101.3","296.6","439.2","0","0","18.2","226.6","14.07","11.74","10.26","9.22","1.942"
"2018-03-15 17:14:00","196202","0","21.43","21.11","0.3077548","333.8","102.7","296.3","439.3","0","0","17.45","229.3","12.7","10.98","9.85","8.66","1.946"
"2018-03-15 17:15:00","196203","0","21.42","21.1","0.3081519","326.9","100.7","295.7","438.6","0","0","15.95","231.7","13.45","11.61","10.21","9.11","2.031"
"2018-03-15 17:16:00","196204","0","21.39","21.08","0.3072859","314.3","96.6","295.9","438.4","0","0","15.2","230.7","11.52","9.85","9.01","7.912","1.702"
"2018-03-15 17:17:00","196205","0","21.44","21.12","0.3082452","306.9","94.6","298.8","438.1","0","0","18.2","222.3","13.12","10.9","9.7","8.8","2.094"
"2018-03-15 17:18:00","196206","0","21.61","21.32","0.3106421","306.8","95.3","300.8","438","0","0","21.95","229.9","14.51","12.15","11.01","9.94","3.594"
"2018-03-15 17:19:00","196207","0","21.4","21.12","0.3111407","305.9","95.2","298.2","436.2","0","0","19.7","236.8","15.11","12.99","11.49","10.24","2.163"
"2018-03-15 17:20:00","196208","0","21.28","20.97","0.3102928","306","94.9","298.2","436.5","0","0","16.7","235.2","12.84","10.56","9.51","8.37","1.735"
"2018-03-15 17:21:00","196209","0","21.48","21.19","0.3116149","305.6","95.2","298.8","437.4","0","0","16.7","240.9","11.99","10.31","9.2","8.06","2.042"
"2018-03-15 17:22:00","196210","0","21.44","21.16","0.3126598","300.9","94.1","297.4","436.3","0","0","18.95","235.6","13.57","11.87","10.67","9.49","2.158"
"2018-03-15 17:23:00","196211","0","21.39","21.09","0.3120767","292.2","91.2","297.4","435.5","0","0","18.95","232.3","13.83","11.67","10.52","9.52","2.377"
"2018-03-15 17:24:00","196212","0","21.53","21.23","0.3127561","284.4","89","297.7","436.2","0","0","15.2","237.4","11.1","9.47","8.47","7.45","1.96"
"2018-03-15 17:25:00","196213","0","21.38","21.08","0.3141322","286.4","90","298.2","435.1","0","0","16.7","240.4","12.5","10.57","9.57","8.46","1.604"
"2018-03-15 17:26:00","196214","0","21.46","21.19","0.3150442","288.7","90.9","298","435.3","0","0","15.2","234.3","12.55","10.52","9.6","8.54","1.569"
"2018-03-15 17:27:00","196215","0","21.4","21.11","0.3163113","288.9","91.4","297.8","435.2","0","0","15.2","244.8","11.44","9.95","9.07","8.01","1.649"
"2018-03-15 17:28:00","196216","0","21.43","21.15","0.3171987","287.4","91.2","297","435","0","0","17.45","253.2","11.92","10.25","9.42","8.29","1.755"
"2018-03-15 17:29:00","196217","0","21.09","20.78","0.3179528","285.2","90.7","295.8","433.4","0","0","16.7","260.1","13.07","11.04","9.59","8.27","1.605"
"2018-03-15 17:30:00","196218","0","21.01","20.69","0.3172893","279.4","88.6","296.6","433.8","0","0","14.45","259.8","11.05","9.76","8.69","7.5","1.652"
"2018-03-15 17:31:00","196219","0","20.92","20.62","0.3187862","275.1","87.7","295.9","432.7","0","0","14.45","254.8","11.71","10.17","9","7.85","1.063"
"2018-03-15 17:32:00","196220","0","20.94","20.64","0.3184255","271.1","86.3","296.9","433.5","0","0","12.2","249.4","8.95","7.762","6.825","5.962","1.569"
"2018-03-15 17:33:00","196221","0","21.18","20.89","0.3213086","269.6","86.6","297.3","434","0","0","15.2","255.7","9.81","8.49","7.675","6.712","1.899"
"2018-03-15 17:34:00","196222","0","21.25","20.99","0.3233686","264.4","85.5","296.3","432.8","0","0","15.2","244","11.75","10.3","9.39","8.31","1.855"
"2018-03-15 17:35:00","196223","0","21.27","21.01","0.323238","260.5","84.2","296.3","432.7","0","0","13.7","252.6","10.41","8.72","7.975","6.95","1.436"
"2018-03-15 17:36:00","196224","0","21.03","20.77","0.3261327","260.4","84.9","294.6","430.7","0","0","18.2","257.2","13.7","11.96","10.85","9.69","1.798"
"2018-03-15 17:37:00","196225","0","20.85","20.58","0.3252462","259","84.2","294.4","430","0","0","15.2","246.9","12.55","10.86","9.84","8.77","1.738"
"2018-03-15 17:38:00","196226","0","20.75","20.49","0.3254949","254.3","82.8","294.5","429.5","0","0","15.2","246.1","12.27","10.48","9.35","8.29","1.569"
"2018-03-15 17:39:00","196227","0","20.83","20.54","0.3254632","246.1","80.1","295.5","429.9","0","0","14.45","250.4","10.64","8.64","7.837","6.962","1.51"
"2018-03-15 17:40:00","196228","0","20.86","20.57","0.3285146","244.3","80.3","295.1","429.1","0","0","17.45","258.1","12.34","10.55","9.55","8.27","1.964"
"2018-03-15 17:41:00","196229","0","20.86","20.6","0.3295104","242","79.75","295.1","428.8","0","0","15.95","263.2","11.65","10.37","9.25","8.09","2.037"
"2018-03-15 17:42:00","196230","0","20.86","20.6","0.3310389","239.5","79.29","294.9","428.7","0","0","16.7","259.5","11.81","9.75","8.91","7.9","2.22"
"2018-03-15 17:43:00","196231","0","20.86","20.63","0.3320192","236.4","78.48","294.6","428.4","0","0","15.95","258.7","11.15","9.66","8.82","7.775","1.989"
"2018-03-15 17:44:00","196232","0","20.64","20.41","0.3346567","233.1","78.02","293.3","426.7","0","0","16.7","248.8","13.09","11.17","10.14","8.91","1.852"
"2018-03-15 17:45:00","196233","0","20.42","20.17","0.3335724","230.5","76.9","293.9","426.2","0","0","15.2","246.7","11.06","9.64","8.66","7.637","1.551"
"2018-03-15 17:46:00","196234","0","20.37","20.11","0.3336231","225.1","75.09","294.7","426.1","0","0","15.2","244.5","11.16","9.67","8.86","7.75","1.917"
"2018-03-15 17:47:00","196235","0","20.3","20.04","0.3343174","221.9","74.18","295.1","425.7","0","0","13.7","247.7","11.26","9.3","8.33","7.45","1.724"
"2018-03-15 17:48:00","196236","0","20.52","20.25","0.3358808","219.5","73.73","296.1","426.4","0","0","11.45","253.5","9.37","7.975","7.112","6.1","1.154"
"2018-03-15 17:49:00","196237","0","20.73","20.47","0.338353","216.6","73.3","295.5","426.5","0","0","14.45","260.6","9.69","8.33","7.45","6.412","1.928"
"2018-03-15 17:50:00","196238","0","20.42","20.15","0.3399266","212.3","72.16","294","424.8","0","0","13.7","255.5","11.21","9.82","8.76","7.55","1.241"
"2018-03-15 17:51:00","196239","0","20.21","19.92","0.3381287","206.8","69.92","295.1","424.9","0","0","12.2","255.9","8.89","7.575","6.862","5.9","1.105"
"2018-03-15 17:52:00","196240","0","20.33","20.07","0.3403963","204.2","69.5","295.6","424.6","0","0","14.45","256.9","10.42","8.9","8.08","7.237","1.514"
"2018-03-15 17:53:00","196241","0","20.28","20.05","0.3425966","202","69.21","295.3","423.9","0","0","14.45","265.9","11.06","9.91","8.71","7.487","1.674"
"2018-03-15 17:54:00","196242","0","20.13","19.86","0.3444261","200.4","69.01","294.6","423.1","0","0","12.95","254.2","10.36","8.86","7.95","6.987","1.465"
"2018-03-15 17:55:00","196243","0","20.15","19.9","0.3451304","200","69.04","293.8","422.9","0","0","13.7","255","9.91","8.56","7.787","6.775","1.613"
"2018-03-15 17:56:00","196244","0","20.13","19.88","0.348112","197.8","68.87","292.6","421.8","0","0","15.2","256","11.55","9.91","9","7.887","1.718"
"2018-03-15 17:57:00","196245","0","19.98","19.71","0.3496577","195.8","68.45","291.9","420.8","0","0","14.45","255","11.48","9.87","8.94","7.825","1.583"
"2018-03-15 17:58:00","196246","0","19.81","19.55","0.3498445","193.4","67.68","292","420.2","0","0","12.2","251.4","9.81","8.92","8.21","7.275","1.416"
"2018-03-15 17:59:00","196247","0","19.85","19.62","0.3501666","190.4","66.69","293","420.7","0","0","12.95","247.1","8.84","7.787","6.987","6.112","1.538"
"2018-03-15 18:00:00","196248","0","19.88","19.68","0.352999","186.2","65.74","292.7","419.7","0","0","15.95","245","11.95","10.27","9.31","8.31","1.745"
"2018-03-15 18:01:00","196249","0","19.84","19.62","0.3536104","183.4","64.84","292.4","419.1","0","0","13.7","243.5","10.64","9.02","8.15","7.387","1.575"
"2018-03-15 18:02:00","196250","0","19.79","19.58","0.3548793","178.2","63.25","292.1","418.4","0","0","15.95","254.6","11.74","10.06","9.12","8.05","1.67"
"2018-03-15 18:03:00","196251","0","19.77","19.56","0.3561122","176.8","62.95","291.9","418.2","0","0","14.45","250.3","10.75","9.06","8.2","7.275","1.762"
"2018-03-15 18:04:00","196252","0","19.73","19.5","0.359687","175.3","63.07","290.9","417.4","0","0","14.45","240.7","11.26","9.96","8.82","7.7","1.804"
"2018-03-15 18:05:00","196253","0","19.59","19.36","0.3595485","170.6","61.33","290.7","417","0","0","12.2","247.8","9.51","8.27","7.637","6.712","1.14"
"2018-03-15 18:06:00","196254","0","19.66","19.43","0.3607933","165.7","59.79","291.2","417.2","0","0","12.95","254.7","8.36","7.162","6.737","5.875","1.694"
"2018-03-15 18:07:00","196255","0","19.7","19.49","0.3640472","164.7","59.94","291.4","416.9","0","0","11.45","255.1","8.65","7.5","6.825","6.125","1.382"
"2018-03-15 18:08:00","196256","0","19.75","19.53","0.3679013","162.7","59.85","291.3","416.5","0","0","12.2","249.3","8.87","7.587","6.737","5.975","1.389"
"2018-03-15 18:09:00","196257","0","19.77","19.56","0.3712309","160.4","59.53","290.7","416.2","0","0","10.7","250.9","9.01","7.887","7.112","6.187","1.118"
"2018-03-15 18:10:00","196258","0","19.65","19.42","0.3730926","158","58.95","289.8","415.4","0","0","12.95","253.3","9.44","7.875","7.112","6.062","1.622"
"2018-03-15 18:11:00","196259","0","19.64","19.41","0.3751853","152.8","57.32","289.4","415.2","0","0","12.2","244","8.72","7.587","6.9","5.937","1.648"
"2018-03-15 18:12:00","196260","0","19.44","19.23","0.377764","149.3","56.4","288.4","413.6","0","0","14.45","245.2","10.15","8.76","7.912","7.05","1.976"
"2018-03-15 18:13:00","196261","0","19.43","19.22","0.3794567","146.5","55.6","288.8","413.8","0","0","13.7","241.4","8.81","7.487","6.725","5.837","2.022"
"2018-03-15 18:14:00","196262","0","19.31","19.12","0.381482","144.6","55.16","287.9","412.4","0","0","14.45","247.3","10.62","9.32","8.44","7.487","1.61"
"2018-03-15 18:15:00","196263","0","19.32","19.12","0.3827999","139.8","53.5","287.8","412.2","0","0","12.2","242.5","8.87","7.8","7.1","6.2","1.588"
"2018-03-15 18:16:00","196264","0","19.29","19.1","0.3868082","136.3","52.73","288.1","411.9","0","0","12.2","253.7","8.77","7.325","6.762","5.987","1.478"
"2018-03-15 18:17:00","196265","0","19.3","19.11","0.3888889","133.4","51.88","288.2","411.4","0","0","15.2","252.4","9.5","8.26","7.45","6.562","1.82"
"2018-03-15 18:18:00","196266","0","19.23","19.05","0.3924755","130.2","51.1","287.3","410.4","0","0","14.45","255.5","10.56","9.19","8.25","7.437","2.342"
"2018-03-15 18:19:00","196267","0","19.16","18.99","0.3949156","127.5","50.34","286.8","409.8","0","0","12.95","260.2","10.04","8.86","7.975","6.937","1.365"
"2018-03-15 18:20:00","196268","0","19.21","19.03","0.3978751","124.6","49.58","286.7","409.7","0","0","11.45","255.1","8.4","7.225","6.537","5.737","1.62"
"2018-03-15 18:21:00","196269","0","19.2","19.01","0.4027613","122.2","49.22","286.6","409.1","0","0","12.2","249.9","9.69","7.912","7.125","6.237","1.683"
"2018-03-15 18:22:00","196270","0","19","18.81","0.4060808","119.7","48.59","286.9","408.4","0","0","11.45","244.8","9.31","8.09","7.35","6.5","1.221"
"2018-03-15 18:23:00","196271","0","18.97","18.81","0.4090598","116.7","47.75","287.3","408.1","0","0","11.45","254.3","9.06","7.737","7","6.062","1.419"
"2018-03-15 18:24:00","196272","0","19.02","18.84","0.4117964","113.5","46.75","287.6","408","0","0","11.45","244","8.54","7.15","6.425","5.662","1.12"
"2018-03-15 18:25:00","196273","0","19.05","18.88","0.4164784","110.3","45.95","287.5","407.6","0","0","12.95","251.2","9.19","7.762","7.025","6","1.337"
"2018-03-15 18:26:00","196274","0","19","18.82","0.4205131","107.5","45.19","287","407","0","0","11.45","252.9","8.86","7.762","6.975","6.137","1.47"
"2018-03-15 18:27:00","196275","0","18.94","18.76","0.4254027","105.3","44.78","287","406.6","0","0","11.45","253.4","7.962","6.875","6.187","5.325","1.26"
"2018-03-15 18:28:00","196276","0","18.91","18.75","0.4285964","102.3","43.84","286.7","406.2","0","0","11.45","252.1","8.2","7.075","6.525","5.712","1.598"
"2018-03-15 18:29:00","196277","0","18.92","18.74","0.4318079","99.5","42.95","286.4","405.9","0","0","10.7","261.8","8.4","7.175","6.325","5.612","1.081"
"2018-03-15 18:30:00","196278","0","18.92","18.75","0.4361226","96.3","41.98","287","405.9","0","0","8.45","266.1","6.937","5.887","5.287","4.512","0.952"
"2018-03-15 18:31:00","196279","0","18.97","18.81","0.4411034","93","41.02","287.2","405.7","0","0","8.45","255.9","6.037","5.312","4.725","4.1","1.133"
"2018-03-15 18:32:00","196280","0","18.94","18.79","0.4457919","89.9","40.1","286.5","405","0","0","12.2","268.7","8.65","7.312","6.712","5.975","1.674"
"2018-03-15 18:33:00","196281","0","18.8","18.64","0.4486195","87.2","39.12","285.5","404","0","0","15.2","267.4","9.81","8.06","7.175","6.312","1.696"
"2018-03-15 18:34:00","196282","0","18.71","18.54","0.4503168","84.2","37.9","285.5","403.3","0","0","12.95","260.3","10.37","8.29","7.312","6.262","1.356"
"2018-03-15 18:35:00","196283","0","18.67","18.52","0.4519737","81","36.62","286.1","403","0","0","9.95","257.2","8.66","7.425","6.562","5.687","1.121"
"2018-03-15 18:36:00","196284","0","18.61","18.47","0.4571525","78.2","35.75","285.9","402.5","0","0","12.2","256.3","8.72","7.3","6.725","5.937","1.471"
"2018-03-15 18:37:00","196285","0","18.54","18.39","0.4596253","74.98","34.46","285.7","402","0","0","11.45","263.2","9.34","7.762","6.887","6.037","1.027"
"2018-03-15 18:38:00","196286","0","18.51","18.37","0.4633653","71.8","33.27","285.4","401.4","0","0","9.95","260.5","7.525","6.437","5.7","5","1.386"
"2018-03-15 18:39:00","196287","0","18.5","18.36","0.467105","68.56","32.03","285","401","0","0","12.95","255.6","8.8","6.837","6.037","5.312","1.542"
"2018-03-15 18:40:00","196288","0","18.42","18.28","0.4710506","66.36","31.26","284.8","400.1","0","0","12.95","249.5","10.8","9.12","8.19","7.15","1.421"
"2018-03-15 18:41:00","196289","0","18.37","18.24","0.4724395","64.36","30.4","284.9","399.7","0","0","11.45","259","8.75","7.662","6.987","6.162","1.302"
"2018-03-15 18:42:00","196290","0","18.37","18.24","0.4762677","61.07","29.08","285.1","399.5","0","0","8.45","272.9","6.3","5.45","4.825","4.3","1.154"
