"TOA5","JER_Site3","CR1000","55060","CR1000.Std.25","CPU:JER_Site3_program_20170406.cr1","32691","Table1","","","","","","","","","","",""
"TIMESTAMP","RECORD","Rain_mm_Tot","T107_2M_Avg","T107_5M_Avg","Albedo_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","Sensit_Tot","SenSec","WS_ms_4.8m_Max","WindDir_D1_WVT","WS_ms_4.8m_Avg","WS_ms_2.4m_Avg","WS_ms_1.4m_Avg","WS_ms_0.7m_Avg","WS_ms_2.4m_Std"
"TS","RN","mm","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Counts/Hz","","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second"
NA,"","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Max","WVc","Avg","Avg","Avg","Avg","Std"
"2018-04-17 14:20:00","541622","0","26.23","25.67","0.3690134","900","332","307.2","524","0","0","12.95","223.7","10.34","9.62","8.82","8.64","1.452"
"2018-04-17 14:21:00","541623","0","25.79","25.24","0.3681382","898","330.8","307.7","523.5","0","0","12.95","225.6","9.84","8.71","7.912","7.825","1.467"
"2018-04-17 14:22:00","541624","0","25.73","25.15","0.3680286","895","329.4","307.4","521.8","0","0","13.7","235.4","10.62","9.59","8.7","8.6","1.64"
"2018-04-17 14:23:00","541625","0","25.98","25.37","0.3677779","897","329.8","309.6","524.1","0","0","12.95","234.4","9.35","8.42","7.612","7.525","1.341"
"2018-04-17 14:24:00","541626","0","26.52","25.98","0.3687199","896","330.5","311","524.9","0","0","17.45","241.8","10.48","9.26","8.25","8.16","1.645"
"2018-04-17 14:25:00","541627","0","26.61","26.02","0.3702937","901","333.7","308","521.6","0","0","18.2","250.6","13.71","12.17","11.01","10.8","1.643"
"2018-04-17 14:26:00","541628","0","26.07","25.43","0.3693241","902","333","306.7","519.9","0","0","14.45","243.9","11.4","10.26","9.27","9.27","1.489"
"2018-04-17 14:27:00","541629","0","26.23","25.7","0.3687762","898","331.3","307.9","521.4","0","0","13.7","235.4","10.2","9.15","8.27","8.19","1.291"
"2018-04-17 14:28:00","541630","0","26.66","26.16","0.3689013","895","330","310.2","523.6","0","0","15.2","240","9.7","8.65","7.762","7.75","1.341"
"2018-04-17 14:29:00","541631","0","26.86","26.28","0.3703781","894","331.2","308.8","522.7","0","0","13.7","237.2","11.2","10.02","9.17","9.24","1.504"
"2018-04-17 14:30:00","541632","0","26.44","25.88","0.370037","895","331.3","308.5","521","0","0","14.45","232","12.19","11.01","10.04","9.92","1.294"
"2018-04-17 14:31:00","541633","0","26.49","25.96","0.3694696","894","330.2","309","521.8","0","0","12.2","222.5","9.14","8.35","7.55","7.475","1.213"
"2018-04-17 14:32:00","541634","0","27.09","26.68","0.370248","891","330","311.3","525.3","0","0","15.2","235","10.44","9.65","8.65","8.54","2.073"
"2018-04-17 14:33:00","541635","0","26.99","26.59","0.3711953","894","331.9","308.2","521.4","0","0","15.95","228.6","12.41","11.4","10.35","10.22","1.726"
"2018-04-17 14:34:00","541636","0","26.24","25.74","0.3702121","890","329.3","306.5","519.3","0","0","15.2","233.7","11.61","10.37","9.37","9.35","1.496"
"2018-04-17 14:35:00","541637","0","26.27","25.75","0.3694134","883","326.3","307.1","519.1","0","0","14.45","243.4","11.95","10.61","9.56","9.39","1.404"
"2018-04-17 14:36:00","541638","0","26.36","25.84","0.3696359","884","326.7","307","518.8","0","0","13.7","243","11.54","9.99","9.06","9.01","1.064"
"2018-04-17 14:37:00","541639","0","26.22","25.66","0.3699716","880","325.6","306.2","518.1","0","0","15.2","249.5","11.81","10.39","9.15","8.99","1.308"
"2018-04-17 14:38:00","541640","0","26.12","25.58","0.3696269","876","323.9","308","520","0","0","12.2","246.5","9.77","8.94","8.16","7.962","1.184"
"2018-04-17 14:39:00","541641","0","26.51","26.03","0.3700538","874","323.3","310.1","521.9","0","0","15.95","240.2","9.32","8.64","7.812","7.737","2.354"
"2018-04-17 14:40:00","541642","0","26.82","26.34","0.3712555","872","323.6","309.1","520.9","0","0","16.7","235.8","12.44","10.99","9.8","9.57","2.077"
"2018-04-17 14:41:00","541643","0","26.51","26","0.3708314","872","323.2","309.5","519.6","0","0","16.7","233.2","11.89","10.66","9.57","9.47","1.814"
"2018-04-17 14:42:00","541644","0","26.4","25.9","0.3707222","873","323.5","309.1","518.7","0","0","14.45","233.4","10.45","9.52","8.79","8.62","2.381"
"2018-04-17 14:43:00","541645","0","26.44","25.95","0.3709637","871","323.3","308.7","519.2","0","0","13.7","226.4","10.8","9.77","8.86","8.64","1.372"
"2018-04-17 14:44:00","541646","0","26.62","26.16","0.3712529","870","323.1","309.7","519.7","0","0","15.2","227.5","11.75","10.69","9.6","9.46","1.617"
"2018-04-17 14:45:00","541647","0","26.64","26.2","0.3717729","866","322","308.7","516.6","0","0","15.95","219.8","12.87","12.11","11.15","10.85","1.456"
"2018-04-17 14:46:00","541648","0","26.37","25.89","0.3712574","862","320.1","307.2","515.4","0","0","15.95","223.3","11.95","10.79","9.82","9.57","1.603"
"2018-04-17 14:47:00","541649","0","26.13","25.63","0.370837","858","318.3","307.8","515.6","0","0","15.95","225.9","11.37","10.64","9.67","9.62","1.502"
"2018-04-17 14:48:00","541650","0","26.19","25.63","0.370984","857","318.1","307.5","516.1","0","0","13.7","218.5","10.41","9.55","8.7","8.55","1.433"
"2018-04-17 14:49:00","541651","0","26.28","25.71","0.3713832","856","318.1","307.6","516.7","0","0","15.2","219.8","11.34","10.01","9","8.67","1.787"
"2018-04-17 14:50:00","541652","0","26.16","25.59","0.3709074","851","315.5","308.3","516.5","0","0","13.7","218.7","10.5","9.5","8.65","8.27","1.329"
"2018-04-17 14:51:00","541653","0","26.53","26.06","0.3717093","849","315.8","308.6","516.9","0","0","14.45","227.3","10.52","9.75","8.94","8.75","1.396"
"2018-04-17 14:52:00","541654","0","26.4","25.95","0.3717734","848","315.1","308.4","516.5","0","0","13.7","225.7","10.37","9.41","8.59","8.5","1.609"
"2018-04-17 14:53:00","541655","0","26.86","26.37","0.3719257","847","315.1","311","520.1","0","0","12.2","228.6","9.06","8.27","7.412","7.237","1.854"
"2018-04-17 14:54:00","541656","0","26.77","26.3","0.3728964","849","316.7","309.8","518.2","0","0","13.7","216.9","10.41","9.64","8.75","8.47","1.539"
"2018-04-17 14:55:00","541657","0","26.91","26.45","0.3730394","851","317.4","311","520.2","0","0","12.95","233.8","9.96","9.26","8.41","8.33","1.502"
"2018-04-17 14:56:00","541658","0","26.78","26.31","0.3732953","853","318.3","310.4","520.4","0","0","16.7","239.5","9.94","8.81","7.962","7.837","2.21"
"2018-04-17 14:57:00","541659","0","26.7","26.28","0.3735185","849","317","308.2","516.9","0","0","18.95","233","12.92","11.79","10.7","10.59","1.702"
"2018-04-17 14:58:00","541660","0","26.79","26.42","0.3731065","845","315.4","309.1","518.2","0","0","14.45","238.6","10.37","9.52","8.62","8.47","1.412"
"2018-04-17 14:59:00","541661","0","26.66","26.22","0.373713","843","314.9","308.6","517.7","0","0","13.7","231.4","10.61","9.61","8.67","8.56","1.331"
"2018-04-17 15:00:00","541662","0","26.63","26.27","0.3734164","837","312.7","309.9","518.5","0","0","15.2","234.1","10.14","9.34","8.54","8.46","1.472"
"2018-04-17 15:01:00","541663","0","26.73","26.36","0.3737082","830","310.2","309","517.3","0","0","14.45","232.9","11.04","9.99","9","8.81","1.165"
"2018-04-17 15:02:00","541664","0","26.5","26.03","0.3739538","826","309","308.7","514.8","0","0","18.95","230.9","13.36","12.24","11.14","10.9","2.887"
"2018-04-17 15:03:00","541665","0","26.57","26.14","0.3732935","825","307.9","310","515","0","0","15.95","234.4","11.96","11.25","10.21","10.04","1.831"
"2018-04-17 15:04:00","541666","0","26.66","26.2","0.3743508","829","310.4","309.3","514.9","0","0","15.2","231.5","11.25","10.27","9.24","9.19","1.64"
"2018-04-17 15:05:00","541667","0","26.41","25.94","0.3743447","831","310.9","308.4","513.1","0","0","15.95","220.4","12.46","11.4","10.25","9.77","1.355"
"2018-04-17 15:06:00","541668","0","26.45","26.03","0.3743029","828","309.9","308","513","0","0","12.95","218.3","10.65","10.01","9.22","8.94","1.257"
"2018-04-17 15:07:00","541669","0","26.36","25.97","0.3738891","821","307.1","308.6","513.9","0","0","12.95","216.3","9.8","9.05","8.29","8","1.361"
"2018-04-17 15:08:00","541670","0","26.73","26.34","0.374197","815","304.9","310","515.7","0","0","12.95","225.7","10","9.04","8.31","8.12","1.194"
"2018-04-17 15:09:00","541671","0","26.86","26.44","0.3748367","814","305.1","310.2","516.9","0","0","11.45","226.9","8.77","8.25","7.525","7.337","0.927"
"2018-04-17 15:10:00","541672","0","26.86","26.51","0.3750485","815","305.7","312","519","0","0","11.45","231.2","8.27","7.75","7.025","6.962","1.086"
"2018-04-17 15:11:00","541673","0","27.08","26.61","0.3764862","816","307.3","309.8","516.7","0","0","15.2","230.4","11.65","10.29","9.22","9.12","1.49"
"2018-04-17 15:12:00","541674","0","26.6","26.1","0.3764482","815","306.8","307.8","512.5","0","0","16.7","231.9","12.81","11.67","10.52","10.5","1.61"
"2018-04-17 15:13:00","541675","0","26.56","26.11","0.3749045","813","304.6","309.2","513.9","0","0","12.95","217.6","10.04","9.15","8.27","8.12","1.216"
"2018-04-17 15:14:00","541676","0","26.42","25.97","0.3754753","809","303.8","307.8","512.8","0","0","12.95","213.6","10.37","9.45","8.59","8.19","1.311"
"2018-04-17 15:15:00","541677","0","26.65","26.25","0.3759771","808","303.6","309.6","513.3","0","0","17.45","228.1","12.48","11.46","10.36","10.11","1.724"
"2018-04-17 15:16:00","541678","0","26.56","26.11","0.3773404","808","304.8","307.9","509.4","0","0","18.95","228.4","14.81","13.49","12.19","12.01","1.626"
"2018-04-17 15:17:00","541679","0","26.3","25.87","0.3766545","807","304","307.8","508.9","0","0","16.7","229.7","13.51","12.57","11.41","11.21","1.317"
"2018-04-17 15:18:00","541680","0","26.42","25.99","0.3761734","801","301.2","309","510.8","0","0","12.95","225.6","10.26","9.29","8.44","8.31","1.218"
"2018-04-17 15:19:00","541681","0","26.57","26.1","0.3771061","800","301.9","307.7","509.6","0","0","15.95","212.2","12.14","11.3","10.25","9.89","1.886"
"2018-04-17 15:20:00","541682","0","26.24","25.75","0.3770241","798.1","300.9","308.2","510.9","0","0","12.2","232.7","9.55","8.42","7.587","7.475","1.436"
"2018-04-17 15:21:00","541683","0","26.62","26.08","0.3770773","793.4","299.2","309.5","513.5","0","0","12.95","221.7","9.01","8.08","7.412","7.262","1.317"
"2018-04-17 15:22:00","541684","0","26.67","26.2","0.3780848","789.9","298.6","308.1","512","0","0","12.95","220","10.62","9.66","8.84","8.47","1.248"
"2018-04-17 15:23:00","541685","0","26.4","26.02","0.3773934","786.1","296.7","310.2","513.4","0","0","11.45","233.9","8.14","7.612","6.987","6.887","1.417"
"2018-04-17 15:24:00","541686","0","26.97","26.58","0.3786689","787.5","298.2","311.1","515.5","0","0","11.45","227.6","8.65","7.912","7.275","7.125","1.321"
"2018-04-17 15:25:00","541687","0","27.06","26.6","0.3800063","787.5","299.3","309.2","513.5","0","0","15.95","221.5","11.98","10.92","9.84","9.52","2.53"
"2018-04-17 15:26:00","541688","0","26.81","26.36","0.3789425","784.4","297.2","308.9","510.9","0","0","14.45","216.1","11.69","10.69","9.82","9.47","1.303"
"2018-04-17 15:27:00","541689","0","26.96","26.55","0.3794762","780.2","296.1","309.6","511.6","0","0","15.95","225.6","12.04","11.19","10.17","9.87","1.361"
"2018-04-17 15:28:00","541690","0","26.84","26.45","0.3796563","775.4","294.4","309.8","510.9","0","0","13.7","231","10.82","10.26","9.3","9.05","1.242"
"2018-04-17 15:29:00","541691","0","26.84","26.5","0.3800884","774.9","294.5","310.2","511.1","0","0","15.2","231.2","11.09","10.12","9.36","9.37","1.581"
"2018-04-17 15:30:00","541692","0","26.87","26.48","0.3797175","771.8","293.1","310.2","511","0","0","12.2","218","9.9","8.97","8.11","7.887","0.981"
"2018-04-17 15:31:00","541693","0","26.8","26.41","0.3802762","768.5","292.3","309.5","510","0","0","14.45","221.1","10.7","10.04","9.17","8.87","1.632"
"2018-04-17 15:32:00","541694","0","26.89","26.42","0.3802378","767.5","291.8","310.6","512","0","0","12.95","230.1","9.29","8.44","7.612","7.512","1.317"
"2018-04-17 15:33:00","541695","0","26.86","26.36","0.3811861","764.9","291.6","310","512.8","0","0","10.7","236.2","8.85","8.05","7.287","7.2","0.871"
"2018-04-17 15:34:00","541696","0","26.68","26.28","0.380724","760.3","289.5","311.1","513.1","0","0","11.45","247.7","8.11","7.325","6.675","6.525","1.528"
"2018-04-17 15:35:00","541697","0","26.77","26.38","0.3816195","758.1","289.3","311.3","514.4","0","0","11.45","239.6","9.1","8.09","7.362","7.237","1.386"
"2018-04-17 15:36:00","541698","0","26.84","26.4","0.3827976","762","291.7","311.2","511.8","0","0","18.2","236.6","12.01","10.82","9.76","9.4","2.886"
"2018-04-17 15:37:00","541699","0","27.17","26.65","0.3825825","759.3","290.5","311.3","511.2","0","0","15.2","239.9","10.95","9.81","8.84","8.8","1.629"
"2018-04-17 15:38:00","541700","0","27.19","26.76","0.383487","760","291.5","310.3","510.2","0","0","15.2","237.1","11.3","10.45","9.42","9.29","1.401"
"2018-04-17 15:39:00","541701","0","27.1","26.71","0.3835766","755.1","289.7","309.8","509.8","0","0","14.45","231.1","11.57","10.74","9.75","9.65","1.515"
"2018-04-17 15:40:00","541702","0","26.89","26.44","0.3838756","750.2","288","308.7","508.7","0","0","13.7","232.7","10.61","9.66","8.75","8.64","1.263"
"2018-04-17 15:41:00","541703","0","26.75","26.28","0.3838525","744.4","285.7","309.3","509.6","0","0","12.95","236.5","10.02","9.06","8.09","7.962","1.446"
"2018-04-17 15:42:00","541704","0","26.71","26.28","0.3838665","737.3","283","309.7","509.5","0","0","12.2","240.6","9.1","8.36","7.675","7.625","0.856"
"2018-04-17 15:43:00","541705","0","26.75","26.24","0.3847235","734.5","282.6","309.3","508.4","0","0","13.7","250.6","10.92","9.57","8.72","8.69","1.777"
"2018-04-17 15:44:00","541706","0","26.63","26.2","0.3847421","733.2","282.1","309.9","508.4","0","0","12.2","250.9","9.5","8.39","7.625","7.625","1.628"
"2018-04-17 15:45:00","541707","0","26.66","26.18","0.385411","730.5","281.5","310.1","508.1","0","0","12.95","264.1","9.44","8.16","7.3","7.187","1.138"
"2018-04-17 15:46:00","541708","0","26.82","26.4","0.3857565","728.8","281.2","311.7","510.6","0","0","9.95","254.2","8.09","7.3","6.687","6.587","1.108"
"2018-04-17 15:47:00","541709","0","27.27","26.9","0.3868142","726.7","281.1","313.8","514","0","0","9.2","239.1","6.637","6.112","5.487","5.525","1.113"
"2018-04-17 15:48:00","541710","0","27.32","26.96","0.3883919","727.4","282.5","312.3","512.5","0","0","11.45","230.4","8.87","8.08","7.3","7.3","1.056"
"2018-04-17 15:49:00","541711","0","27.64","27.25","0.3887391","724.9","281.8","312.5","512.5","0","0","14.45","239.1","10.35","9.26","8.27","8.2","2.114"
"2018-04-17 15:50:00","541712","0","27.45","27","0.3893968","722.7","281.4","309.7","509","0","0","15.95","227.1","11.45","10.41","9.39","9.39","2.234"
"2018-04-17 15:51:00","541713","0","26.84","26.41","0.3890577","721","280.5","307.9","505.1","0","0","16.7","229","12.86","11.6","10.42","10.4","1.906"
"2018-04-17 15:52:00","541714","0","26.84","26.44","0.3882876","716.4","278.2","309.9","507","0","0","13.7","231.9","9.82","8.84","8.05","8.08","0.983"
"2018-04-17 15:53:00","541715","0","26.97","26.56","0.3895814","712.3","277.5","309","506.8","0","0","12.95","238.3","10.1","9.15","8.31","8.06","1.518"
"2018-04-17 15:54:00","541716","0","27.08","26.66","0.3897803","711.2","277.2","310.3","508","0","0","11.45","227","8.81","8.01","7.312","7.1","0.932"
"2018-04-17 15:55:00","541717","0","27.02","26.67","0.3910842","711.6","278.3","309.4","506.8","0","0","13.7","220.9","10.34","9.66","8.84","8.5","1.194"
"2018-04-17 15:56:00","541718","0","26.77","26.34","0.3911843","710.2","277.8","309.5","507.2","0","0","11.45","232.3","9.27","8.55","7.825","7.825","1.19"
"2018-04-17 15:57:00","541719","0","26.63","26.17","0.3912816","704.2","275.5","309.9","506.8","0","0","11.45","225.3","9.27","8.54","7.737","7.587","1.155"
"2018-04-17 15:58:00","541720","0","26.93","26.56","0.3922855","699.6","274.5","309.1","506.1","0","0","14.45","214.8","10.52","9.67","8.71","8.33","1.867"
"2018-04-17 15:59:00","541721","0","27.16","26.84","0.3922465","695","272.6","310.4","506.4","0","0","12.95","217.4","9.51","8.71","8.01","7.862","1.368"
"2018-04-17 16:00:00","541722","0","27.31","26.96","0.3933572","693.4","272.8","310.9","507.7","0","0","13.7","221.7","8.62","8.14","7.412","7.175","1.604"
"2018-04-17 16:01:00","541723","0","27.43","27.08","0.3943872","694.7","274","311.2","507.5","0","0","14.45","240.7","9.4","8.52","7.725","7.637","1.421"
"2018-04-17 16:02:00","541724","0","27.29","26.88","0.3943767","689.6","272","311.4","508.2","0","0","10.7","243.7","7.825","6.725","6","6","1.483"
"2018-04-17 16:03:00","541725","0","27.71","27.22","0.395504","683","270.1","311.6","510","0","0","11.45","242.1","8.2","7.162","6.412","6.35","1.43"
"2018-04-17 16:04:00","541726","0","27.51","27.08","0.3957554","682.1","269.9","311.2","508.1","0","0","11.45","241","9.42","8.49","7.75","7.612","1.295"
"2018-04-17 16:05:00","541727","0","27.61","27.22","0.3959445","674.5","267.1","310.2","508.1","0","0","12.2","250","9.36","8.39","7.462","7.387","0.961"
"2018-04-17 16:06:00","541728","0","27.63","27.21","0.3962503","671.8","266.2","310.1","508.2","0","0","10.7","249.6","8","7.037","6.337","6.287","1.026"
"2018-04-17 16:07:00","541729","0","27.6","27.16","0.3976509","672.1","267.3","308.5","506.6","0","0","14.45","249.3","10.35","9.32","8.49","8.29","1.858"
"2018-04-17 16:08:00","541730","0","26.97","26.52","0.3971436","673.8","267.6","307.4","503.8","0","0","13.7","251.7","10.69","9.31","8.4","8.42","1.428"
"2018-04-17 16:09:00","541731","0","27.2","26.71","0.3968623","671.1","266.3","308.7","504.8","0","0","12.95","254.6","9.92","8.45","7.55","7.325","1.506"
"2018-04-17 16:10:00","541732","0","27.25","26.8","0.3986559","670.1","267.1","307.6","503.2","0","0","15.95","252.7","11.67","10.06","8.95","8.89","1.375"
"2018-04-17 16:11:00","541733","0","27.07","26.59","0.3986931","667.7","266.2","307.7","502.7","0","0","12.95","253.4","10.11","8.66","7.962","7.912","1.482"
"2018-04-17 16:12:00","541734","0","27.26","26.85","0.399186","664.8","265.4","308.7","504.4","0","0","12.2","250.6","8.77","7.887","7.175","7.1","1.143"
"2018-04-17 16:13:00","541735","0","27.36","26.91","0.4005724","657.6","263.4","306.7","502.7","0","0","14.45","252.7","10.75","9.47","8.45","8.26","1.355"
"2018-04-17 16:14:00","541736","0","27.15","26.71","0.4002925","653","261.4","307.1","502.2","0","0","13.7","257.5","9.7","8.5","7.737","7.662","1.936"
"2018-04-17 16:15:00","541737","0","27.4","26.9","0.4016631","649.1","260.7","306.6","502","0","0","13.7","258.1","10.55","9","8.04","7.8","1.145"
"2018-04-17 16:16:00","541738","0","27.33","26.89","0.4018197","649.3","260.9","307.6","501.9","0","0","13.7","253","10.26","8.96","8.12","8.05","1.6"
"2018-04-17 16:17:00","541739","0","27.3","26.89","0.4026959","646.4","260.3","307.7","500.9","0","0","12.95","256.3","10.37","8.97","8.15","8.08","1.425"
"2018-04-17 16:18:00","541740","0","27.3","26.9","0.4032061","640.2","258.1","308","501.2","0","0","12.95","240.8","9.85","9","8.12","7.95","1.341"
"2018-04-17 16:19:00","541741","0","27.15","26.78","0.4041241","640.9","259","306.9","499.6","0","0","12.95","232.4","10.69","9.75","8.85","8.72","1.185"
"2018-04-17 16:20:00","541742","0","26.97","26.58","0.4042023","640.6","258.9","307.2","500.7","0","0","10.7","237.7","8.52","7.7","6.925","6.725","1.104"
"2018-04-17 16:21:00","541743","0","26.84","26.45","0.4041013","634.9","256.6","307.5","500.7","0","0","10.7","233.4","8.27","7.662","6.975","6.862","1.029"
"2018-04-17 16:22:00","541744","0","27.1","26.72","0.4049281","625.9","253.4","308.3","501.5","0","0","11.45","231.5","8.36","7.487","6.775","6.7","1.307"
"2018-04-17 16:23:00","541745","0","27.26","26.87","0.4060996","624.4","253.6","308.2","501","0","0","10.7","240.4","8.59","7.962","7.3","7.35","1.077"
"2018-04-17 16:24:00","541746","0","27.32","27","0.4065706","621.4","252.6","308.8","500.7","0","0","12.2","231.3","9.2","8.44","7.6","7.45","0.954"
"2018-04-17 16:25:00","541747","0","27.17","26.81","0.4067885","621","252.6","308.7","500.3","0","0","11.45","232.1","8.11","7.612","6.962","6.962","1.342"
"2018-04-17 16:26:00","541748","0","27.37","27.07","0.4076568","618.5","252.1","310.4","502.3","0","0","10.7","232.5","7.7","7.15","6.4","6.4","1.362"
"2018-04-17 16:27:00","541749","0","27.72","27.42","0.4086136","613.9","250.9","310.9","503","0","0","9.95","228.3","6.362","6.037","5.537","5.45","1.079"
"2018-04-17 16:28:00","541750","0","27.58","27.26","0.4106355","613.6","252","307.7","499.9","0","0","15.2","223.3","10.59","9.71","8.76","8.55","2.029"
"2018-04-17 16:29:00","541751","0","26.99","26.61","0.4090922","610.7","249.8","307.3","498.4","0","0","12.2","232.4","9.41","8.49","7.587","7.5","1.165"
"2018-04-17 16:30:00","541752","0","26.99","26.61","0.4098691","608.9","249.6","306.9","498.6","0","0","11.45","235","8.44","7.812","7.05","7.037","1.177"
"2018-04-17 16:31:00","541753","0","27.2","26.87","0.41043","608.3","249.6","307.4","500.1","0","0","14.45","244.3","8.49","7.337","6.587","6.587","1.713"
"2018-04-17 16:32:00","541754","0","27.26","26.88","0.4133475","614","253.8","304.7","496.1","0","0","18.2","246.5","13.85","12.23","10.98","10.77","1.748"
"2018-04-17 16:33:00","541755","0","27.44","27.12","0.4134035","614.3","253.9","304.4","495.6","0","0","17.45","251.8","13.29","11.74","10.67","10.37","2.161"
"2018-04-17 16:34:00","541756","0","27.25","26.87","0.414521","609.9","252.8","302","492.8","0","0","17.45","249.9","13.62","12.1","10.89","10.65","1.707"
"2018-04-17 16:35:00","541757","0","27.16","26.83","0.4137834","600.1","248.3","302.1","492.5","0","0","15.95","252.5","11.82","10.41","9.35","9.24","1.817"
"2018-04-17 16:36:00","541758","0","27.09","26.68","0.4147959","599.4","248.6","301.8","491.6","0","0","15.2","246.9","12.25","10.65","9.56","9.21","1.334"
"2018-04-17 16:37:00","541759","0","27.18","26.82","0.4151453","594.2","246.7","302.4","491.9","0","0","15.2","249.8","11.14","9.85","8.81","8.71","1.74"
"2018-04-17 16:38:00","541760","0","27.09","26.74","0.4158698","587.6","244.4","302.7","491.9","0","0","13.7","244.3","9.95","8.61","7.637","7.562","1.377"
"2018-04-17 16:39:00","541761","0","27.27","26.91","0.4170963","584.1","243.6","303.4","493.2","0","0","11.45","252","9.32","8.46","7.612","7.537","1.108"
"2018-04-17 16:40:00","541762","0","27.23","26.84","0.4183052","581.5","243.2","302.8","493","0","0","11.45","262.2","9.22","8.02","7.112","6.825","1.287"
"2018-04-17 16:41:00","541763","0","27.12","26.77","0.4191164","579.7","243","302.7","492.3","0","0","13.7","253.1","10.44","9.44","8.45","8.21","1.509"
"2018-04-17 16:42:00","541764","0","27.18","26.9","0.4201944","579.7","243.6","301.8","491.7","0","0","14.45","261.2","10.71","9.54","8.66","8.56","1.477"
"2018-04-17 16:43:00","541765","0","27.19","26.88","0.4202451","576.8","242.4","301.9","491.2","0","0","15.2","258.9","11.25","9.96","8.91","8.49","1.713"
"2018-04-17 16:44:00","541766","0","27.03","26.72","0.4223022","572.8","241.9","299.8","488.2","0","0","19.7","262","14.19","12.21","11.06","10.81","1.949"
"2018-04-17 16:45:00","541767","0","27.02","26.66","0.4218427","566.5","239","300.1","487.1","0","0","15.2","257.7","12.04","10.31","9.36","9.21","1.546"
"2018-04-17 16:46:00","541768","0","27.13","26.83","0.4222721","562.6","237.6","301.9","488.3","0","0","15.2","251.3","11.06","9.71","8.86","8.7","1.783"
"2018-04-17 16:47:00","541769","0","27.32","27.02","0.4241523","558.7","237","302.9","488.9","0","0","14.45","249","10.75","9.75","8.79","8.66","1.542"
"2018-04-17 16:48:00","541770","0","27.45","27.11","0.4256208","556.2","236.7","302.5","488.3","0","0","17.45","252.2","12.51","10.94","9.67","9.49","2.115"
"2018-04-17 16:49:00","541771","0","27.13","26.82","0.426284","552.3","235.5","301.1","485.9","0","0","15.95","245.7","12.92","11.56","10.45","10.37","1.676"
"2018-04-17 16:50:00","541772","0","27.05","26.72","0.4262925","546.6","233","301","485.6","0","0","15.2","246.4","12.24","10.65","9.45","9.42","1.348"
"2018-04-17 16:51:00","541773","0","27.01","26.75","0.4273281","544","232.5","301.1","485.2","0","0","15.95","248.7","12.73","11.5","10.44","10.19","1.382"
"2018-04-17 16:52:00","541774","0","27.08","26.79","0.4282174","541.3","231.8","301.2","485","0","0","15.2","240.3","11.24","10.12","9.05","8.96","1.75"
"2018-04-17 16:53:00","541775","0","26.99","26.68","0.4296261","539.7","231.9","300.5","483.7","0","0","15.95","239.9","12.8","11.48","10.36","10.14","1.525"
"2018-04-17 16:54:00","541776","0","26.81","26.47","0.4297439","535.9","230.3","300.5","483.3","0","0","14.45","243.6","11.26","9.82","8.72","8.52","1.278"
"2018-04-17 16:55:00","541777","0","26.85","26.53","0.4299771","529.4","227.6","301.5","483.9","0","0","12.95","234.5","9.41","8.6","7.787","7.675","1.486"
"2018-04-17 16:56:00","541778","0","27.05","26.8","0.4316717","528.5","228.1","301.8","484.7","0","0","12.2","230.4","9.41","8.34","7.687","7.65","1.395"
"2018-04-17 16:57:00","541779","0","27.08","26.8","0.4331986","527.1","228.4","301.6","484.6","0","0","13.7","234.7","9.56","8.67","7.887","7.8","1.212"
"2018-04-17 16:58:00","541780","0","27.1","26.86","0.4341947","524.9","227.9","301.6","483.9","0","0","13.7","241.5","10.61","9.86","9","8.87","1.556"
"2018-04-17 16:59:00","541781","0","26.97","26.69","0.4358357","523.3","228.1","299.7","482","0","0","16.7","243.4","13.87","12.34","11.16","10.98","1.57"
"2018-04-17 17:00:00","541782","0","26.93","26.64","0.4353428","517.3","225.2","300.4","482.3","0","0","14.45","245.9","11.36","10.14","9.05","9.02","1.708"
"2018-04-17 17:01:00","541783","0","27.01","26.7","0.4367618","514.2","224.6","299.9","482.1","0","0","14.45","247.1","10.55","9.47","8.44","8.31","1.643"
"2018-04-17 17:02:00","541784","0","27.09","26.81","0.4380702","511.1","223.9","299.4","481.5","0","0","13.7","254.2","11.12","9.84","8.85","8.71","1.887"
"2018-04-17 17:03:00","541785","0","27.02","26.76","0.4387468","505.1","221.6","299.7","480.6","0","0","15.95","248.9","12.05","10.81","9.72","9.64","1.648"
"2018-04-17 17:04:00","541786","0","26.98","26.72","0.4394745","501.7","220.5","299.4","479.5","0","0","16.7","255.3","12.26","11","9.87","9.62","1.627"
"2018-04-17 17:05:00","541787","0","27.05","26.76","0.4406419","497.3","219.1","299.2","479.5","0","0","15.95","253.9","12.05","10.51","9.39","9.26","1.535"
"2018-04-17 17:06:00","541788","0","26.92","26.62","0.4416004","492.8","217.6","299.3","479.3","0","0","14.45","247.3","11.51","10.39","9.26","9.07","1.438"
"2018-04-17 17:07:00","541789","0","26.8","26.54","0.4423819","487.7","215.8","299.2","478.7","0","0","12.95","243.7","10.54","9.5","8.6","8.56","1.357"
"2018-04-17 17:08:00","541790","0","26.91","26.68","0.4430906","484.7","214.8","300.5","479.8","0","0","12.2","239.2","8.86","8.22","7.462","7.387","1.089"
