"TOA5","54124","CR1000","54124","CR1000.Std.25","CPU:JER_Site4_program_20170406.cr1","14814","Table1","","","","","","","","","","",""
"2017-04-27 13:48:00","30312","0","25.87","25.53","0.306392","857","262.5","NaN","510.2","0","0","15.2","243.5","11.87","10.14","9.05","8.3","1.589"
"2017-04-27 13:49:00","30313","0","25.83","25.38","0.3058064","931","284.8","NaN","518.7","1","1","14.45","247.2","11.8","9.99","9.01","8.22","1.605"
"2017-04-27 13:50:00","30314","0","26.07","25.57","0.3049899","907","276.7","NaN","523.6","0","0","13.7","242","10.09","8.82","8.08","7.587","1.42"
"2017-04-27 13:51:00","30315","0","26.27","25.84","0.3044367","889","270.6","NaN","527.5","0","0","14.45","237.6","9.36","8.3","7.412","6.962","1.524"
"2017-04-27 13:52:00","30316","0","26.38","25.79","0.3046325","897","273.3","NaN","528.8","0","0","14.45","249.2","10.26","8.57","7.8","7.262","1.404"
"2017-04-27 13:53:00","30317","0","26.25","25.7","0.3041363","888","270.2","NaN","528.5","0","0","16.7","224.5","12.06","10.67","9.37","8.54","2.344"
"2017-04-27 13:54:00","30318","0","26.38","25.83","0.3038207","877","266.5","NaN","526.9","0","0","17.45","234.7","12.3","10.71","9.66","9.12","1.86"
"2017-04-27 13:55:00","30319","0","26.52","26.01","0.3034596","875","265.5","NaN","529.8","0","0","13.7","223.4","9.77","8.69","7.675","6.975","1.259"
"2017-04-27 13:56:00","30320","0","26.81","26.29","0.3031946","873","264.6","NaN","534.3","0","0","14.45","228.4","9.31","8.09","7.162","6.6","1.814"
"2017-04-27 13:57:00","30321","0","26.7","26.02","0.3043639","879","267.6","NaN","531.2","0","0","14.45","234","11.1","9.36","8.44","7.775","1.501"
"2017-04-27 13:58:00","30322","0","26.68","26.08","0.303359","855","259.3","NaN","531.6","0","0","14.45","236.9","10.61","9.25","8.34","7.712","1.602"
"2017-04-27 13:59:00","30323","0","26.56","26","0.3031403","807","244.5","NaN","529.9","0","0","13.7","237.1","10.67","9.45","8.47","7.812","1.401"
"2017-04-27 14:00:00","30324","0","26.77","26.13","0.3037018","811","246.4","NaN","528.7","0","0","16.7","247.3","11.95","10.05","9.02","8.31","1.6"
"2017-04-27 14:01:00","30325","0","26.84","26.26","0.3043287","902","274.6","NaN","531.1","0","0","15.95","241.8","11.31","9.6","8.72","8.16","1.839"
"2017-04-27 14:02:00","30326","0","26.83","26.25","0.3021325","699.1","211.4","NaN","530.9","0","0","10.7","242.9","8.39","7.187","6.575","6.187","1.244"
"2017-04-27 14:03:00","30327","0","27.2","26.62","0.3044092","479.8","146","NaN","522.7","0","0","12.2","242.6","7.837","6.9","6.175","5.75","1.715"
"2017-04-27 14:04:00","30328","0","26.91","26.41","0.3091974","357","110.3","NaN","510.2","1","1","17.45","234.5","12.84","10.96","9.6","8.75","1.921"
"2017-04-27 14:05:00","30329","0","26.22","25.68","0.3101114","340.8","105.7","NaN","499.2","8","5","15.95","222.9","13.27","11.85","10.37","9.49","1.629"
"2017-04-27 14:06:00","30330","0","25.93","25.51","0.3046034","494.1","150.5","NaN","502.4","0","0","12.95","232.9","9.75","8.46","7.625","7.075","1.865"
"2017-04-27 14:07:00","30331","0","26.38","25.97","0.3048258","630","192","NaN","510.7","0","0","12.2","231.2","9.11","7.9","6.962","6.412","1.536"
"2017-04-27 14:08:00","30332","0","26.29","25.79","0.3073882","434.1","133.4","NaN","504.5","0","0","11.45","226.1","9.37","8.35","7.437","6.75","1.213"
"2017-04-27 14:09:00","30333","0","25.88","25.41","0.3063535","595.4","182.4","NaN","505","0","0","12.2","228.9","9.49","8.31","7.262","6.725","1.244"
"2017-04-27 14:10:00","30334","0","26.24","25.77","0.3054919","828","252.8","NaN","515.9","1","1","15.95","225.8","11.98","10.46","9.34","8.56","1.968"
"2017-04-27 14:11:00","30335","0","26.4","25.87","0.3044944","710.1","216.2","NaN","516.5","0","0","14.45","232.5","10.64","9.02","7.975","7.275","1.599"
"2017-04-27 14:12:00","30336","0","26.47","25.91","0.3052134","715.7","218.4","NaN","515.9","0","0","15.2","241.6","11.64","9.62","8.62","7.875","1.64"
"2017-04-27 14:13:00","30337","0","26.91","26.45","0.3047124","848","258.5","NaN","522.8","1","1","15.95","229.3","10.55","9.36","8.31","7.65","1.678"
"2017-04-27 14:14:00","30338","0","26.94","26.45","0.3049914","858","261.7","NaN","524.7","0","0","15.2","231.4","10.56","9.2","8.29","7.712","1.655"
"2017-04-27 14:15:00","30339","0","26.67","26.14","0.3037053","873","265.3","NaN","527","0","0","14.45","230.9","10.16","8.87","7.975","7.35","2.252"
"2017-04-27 14:16:00","30340","0","27.08","26.56","0.3040516","878","266.8","NaN","528.1","2","2","16.7","233","11.75","10.3","9.14","8.47","2.015"
"2017-04-27 14:17:00","30341","0","26.93","26.3","0.3030567","801","242.8","NaN","524","6","4","18.95","242.7","13.86","11.71","10.34","9.51","1.911"
"2017-04-27 14:18:00","30342","0","26.79","26.24","0.3026945","764.6","231.5","NaN","523.4","0","0","15.2","239","11.07","9.65","8.72","8.12","1.781"
"2017-04-27 14:19:00","30343","0","26.71","26.23","0.3023953","842","254.7","NaN","526.8","0","0","14.45","243.2","9.31","8.22","7.387","6.85","2.105"
"2017-04-27 14:20:00","30344","0","26.91","26.37","0.3028415","838","253.7","NaN","526.9","3","3","17.45","238.9","12.98","11.31","10.15","9.19","2.273"
"2017-04-27 14:21:00","30345","0","26.57","26.05","0.3019447","852","257.1","NaN","526.7","0","0","14.45","236.8","11.61","9.74","8.9","8.33","1.494"
"2017-04-27 14:22:00","30346","0","26.75","26.18","0.302268","849","256.5","NaN","527.2","0","0","14.45","234.3","11.81","10.3","9.2","8.47","1.534"
"2017-04-27 14:23:00","30347","0","26.91","26.34","0.3015068","827","249.3","NaN","526.9","7","2","16.7","225.4","12.06","10.76","9.49","8.84","1.938"
"2017-04-27 14:24:00","30348","0","26.82","26.19","0.301535","738.6","222.7","NaN","523.9","0","0","14.45","231","11.55","10.12","9.21","8.51","1.419"
"2017-04-27 14:25:00","30349","0","26.96","26.4","0.3025471","801","242.3","NaN","523.7","1","1","15.95","221.3","11.99","10.74","9.69","8.92","1.611"
"2017-04-27 14:26:00","30350","0","27.04","26.56","0.3023198","831","251.2","NaN","525.1","0","0","16.7","223.7","11.94","10.75","9.64","8.85","1.831"
"2017-04-27 14:27:00","30351","0","27.14","26.58","0.3019176","810","244.7","NaN","527.4","0","0","12.95","225.4","9.92","8.79","7.837","7.262","1.582"
"2017-04-27 14:28:00","30352","0","26.94","26.34","0.3021177","793.4","239.7","NaN","524.4","3","3","15.2","225","12.23","11","9.72","8.92","1.489"
"2017-04-27 14:29:00","30353","0","26.79","26.27","0.3016968","830","250.4","NaN","526.9","0","0","14.45","225.1","10.67","9.45","8.25","7.487","1.692"
"2017-04-27 14:30:00","30354","0","27.49","27","0.3026137","866","262.1","NaN","532.9","0","0","14.45","231.8","10.21","9","8.1","7.437","1.753"
"2017-04-27 14:31:00","30355","0","27.43","26.85","0.303439","871","264.4","NaN","531","0","0","14.45","223.5","11.37","10.19","9.21","8.31","1.534"
"2017-04-27 14:32:00","30356","0","27.2","26.64","0.3021435","801","241.9","NaN","530.2","0","0","13.7","220.3","10.81","9.59","8.33","7.65","1.735"
"2017-04-27 14:33:00","30357","0","27.2","26.62","0.3007723","589.4","177.2","NaN","524.3","0","0","12.2","234.3","10.05","8.62","7.55","7.037","1.412"
"2017-04-27 14:34:00","30358","0","27.22","26.76","0.3014875","561.5","169.3","NaN","520.7","0","0","12.2","238.2","9.71","8.34","7.612","7.075","1.2"
"2017-04-27 14:35:00","30359","0","27.29","26.83","0.3033287","711.1","215.7","NaN","522.1","0","0","13.7","228.2","9.99","9.01","8.06","7.55","1.504"
"2017-04-27 14:36:00","30360","0","27.2","26.7","0.3014722","688.1","207.6","NaN","524.1","0","0","12.95","226.8","10.01","8.81","7.712","7.062","1.251"
"2017-04-27 14:37:00","30361","0","27.17","26.71","0.3021244","552","166.8","NaN","517.6","0","0","14.45","237.8","9.8","8.62","7.775","7.25","1.829"
"2017-04-27 14:38:00","30362","0","27.26","26.83","0.3008466","533.8","160.6","NaN","516","0","0","16.7","243.3","11.44","9.79","8.92","8.17","1.843"
"2017-04-27 14:39:00","30363","0","26.94","26.46","0.3025632","532.5","161.1","NaN","508.8","3","2","18.2","252.3","13.07","11.16","9.97","9.11","1.791"
"2017-04-27 14:40:00","30364","0","26.9","26.47","0.302551","859","259.8","NaN","520.3","2","2","17.45","249.7","11.81","10.15","9.14","8.3","2.94"
"2017-04-27 14:41:00","30365","0","27.16","26.68","0.301946","867","261.8","NaN","524.5","0","0","14.45","254.6","11.29","9.46","8.61","7.962","1.442"
"2017-04-27 14:42:00","30366","0","27.13","26.53","0.3012272","834","251.1","NaN","525.3","0","0","14.45","252.9","10.86","9.06","8.29","7.55","1.42"
"2017-04-27 14:43:00","30367","0","27.26","26.59","0.3007036","833","250.3","NaN","528.2","0","0","12.2","248.5","9.71","8.05","7.237","6.612","1.133"
"2017-04-27 14:44:00","30368","0","27.3","26.76","0.3009259","827","248.8","NaN","528.5","0","0","15.95","240.5","10.76","9.4","8.54","7.937","1.726"
"2017-04-27 14:45:00","30369","0","27.7","27.19","0.3011446","823","247.9","NaN","530.2","0","0","16.7","235.3","11.29","9.65","8.75","8.19","2.458"
"2017-04-27 14:46:00","30370","0","26.99","26.42","0.3011719","815","245.6","NaN","523.9","6","5","17.45","229.4","14.81","12.98","11.49","10.57","1.603"
"2017-04-27 14:47:00","30371","0","26.79","26.28","0.2997746","810","242.8","NaN","523.7","2","2","17.45","229.8","12.85","11.32","10.1","9.4","1.812"
"2017-04-27 14:48:00","30372","0","26.89","26.38","0.2995966","807","241.7","NaN","526","0","0","14.45","238.2","11.56","9.95","9.05","8.5","1.694"
"2017-04-27 14:49:00","30373","0","27","26.5","0.2995134","802","240.4","NaN","526.3","0","0","14.45","234.1","10.39","9.25","8.2","7.65","1.548"
"2017-04-27 14:50:00","30374","0","26.84","26.36","0.299489","798.8","239.2","NaN","527.4","0","0","11.45","226.8","9.01","8.22","7.425","6.9","1.316"
"2017-04-27 14:51:00","30375","0","27.19","26.74","0.2996396","798.5","239.3","NaN","529.1","0","0","15.95","235","11.49","9.84","8.72","8.05","1.499"
"2017-04-27 14:52:00","30376","0","27.04","26.44","0.2999938","799.9","240","NaN","527.8","0","0","12.95","234","10.45","9.01","8.17","7.562","1.222"
"2017-04-27 14:53:00","30377","0","27.25","26.72","0.2995223","795.9","238.4","NaN","528.5","0","0","14.45","236.2","10.69","9.16","8.29","7.712","1.718"
"2017-04-27 14:54:00","30378","0","27.76","27.26","0.3002178","793","238.1","NaN","530.4","10","3","15.95","231.6","11.12","9.82","8.91","8.34","2.525"
"2017-04-27 14:55:00","30379","0","27.33","26.77","0.3000709","793.3","238.1","NaN","525.4","5","3","16.7","230.9","12.76","11.24","10.04","9.22","1.765"
"2017-04-27 14:56:00","30380","0","27.2","26.67","0.2998662","792.4","237.6","NaN","526.3","0","0","15.95","235.8","12.02","10.35","9.16","8.39","1.413"
"2017-04-27 14:57:00","30381","0","27.22","26.7","0.2993684","789.5","236.4","NaN","527.5","0","0","13.7","242.3","9.94","8.55","7.8","7.275","1.829"
"2017-04-27 14:58:00","30382","0","27.52","27.03","0.2997821","788.1","236.2","NaN","529","0","0","15.2","239.2","10.8","9.32","8.39","7.725","1.838"
"2017-04-27 14:59:00","30383","0","27.45","26.93","0.3001371","787.1","236.2","NaN","525.2","4","3","16.7","235.2","13.26","11.35","10.07","9.21","1.86"
"2017-04-27 15:00:00","30384","0","27.28","26.71","0.2996873","786.3","235.6","NaN","525.9","0","0","15.95","237.2","12.1","10.27","9.35","8.77","1.593"
"2017-04-27 15:01:00","30385","0","27.19","26.61","0.2998288","783","234.8","NaN","526.2","0","0","14.45","241.5","11.34","9.82","8.91","8.24","1.391"
"2017-04-27 15:02:00","30386","0","27.36","26.81","0.2993471","780.8","233.7","NaN","529.1","0","0","12.95","239.2","9.05","7.725","7.025","6.4","1.376"
"2017-04-27 15:03:00","30387","0","27.59","27.07","0.3001209","780.4","234.2","NaN","529.5","0","0","13.7","234.6","9.97","8.77","8.02","7.437","1.425"
"2017-04-27 15:04:00","30388","0","27.7","27.16","0.300393","779.5","234.2","NaN","528.9","0","0","14.45","221.7","10.77","9.5","8.35","7.625","1.878"
"2017-04-27 15:05:00","30389","0","27.55","26.9","0.3003309","773.1","232.2","NaN","526.4","0","0","14.45","217.9","11.94","10.39","9.17","8.56","1.364"
"2017-04-27 15:06:00","30390","0","27.21","26.54","0.3000108","763.7","229.1","NaN","526.4","0","0","13.7","230.8","9.95","8.69","7.787","7.225","1.629"
"2017-04-27 15:07:00","30391","0","27.47","26.95","0.2994767","751.9","225.2","NaN","530.1","0","0","12.2","228","9.07","7.987","7.025","6.375","1.469"
"2017-04-27 15:08:00","30392","0","27.42","26.85","0.3008902","767.5","230.9","NaN","526.2","0","0","16.7","228.4","12.62","10.99","9.74","8.91","1.951"
"2017-04-27 15:09:00","30393","0","27.18","26.58","0.3006898","763.5","229.6","NaN","525","0","0","15.95","226.5","12.41","11.01","9.8","9","1.706"
"2017-04-27 15:10:00","30394","0","27.03","26.51","0.300034","764.1","229.3","NaN","525.4","0","0","15.2","224.3","11.49","9.94","8.84","8.15","1.15"
"2017-04-27 15:11:00","30395","0","27.29","26.71","0.3006705","760.8","228.7","NaN","525.1","1","1","14.45","225","11.15","9.9","8.79","8.06","1.71"
"2017-04-27 15:12:00","30396","0","27.34","26.79","0.3008223","758.2","228.1","NaN","525.5","0","0","15.2","225.3","10.85","9.4","8.41","7.575","1.648"
"2017-04-27 15:13:00","30397","0","27.56","27.04","0.301082","755.1","227.3","NaN","526.9","0","0","12.95","215.1","10.24","9.27","8.29","7.687","1.191"
"2017-04-27 15:14:00","30398","0","27.84","27.34","0.3022313","756.1","228.5","NaN","527.8","0","0","15.2","234.9","11.1","9.61","8.46","7.8","1.393"
"2017-04-27 15:15:00","30399","0","27.68","27.12","0.3018402","758.6","229","NaN","526.5","0","0","14.45","237.8","11.15","9.64","8.74","8.08","1.833"
"2017-04-27 15:16:00","30400","0","27.51","26.93","0.3011112","755.3","227.4","NaN","527.2","0","0","12.95","233.4","10.25","8.74","7.75","7.125","1.163"
"2017-04-27 15:17:00","30401","0","27.81","27.3","0.3020783","749.8","226.5","NaN","525.6","0","0","16.7","234.2","13.59","11.67","10.56","9.75","1.418"
"2017-04-27 15:18:00","30402","0","27.54","26.99","0.3019566","748.6","226","NaN","524.6","2","2","15.95","234.6","12.17","10.67","9.47","8.61","1.705"
"2017-04-27 15:19:00","30403","0","27.48","26.95","0.3018683","746.1","225.2","NaN","522.8","1","1","15.95","233.7","11.66","10.36","9.26","8.5","1.718"
"2017-04-27 15:20:00","30404","0","27.37","26.86","0.3013519","739.3","222.8","NaN","525","0","0","13.7","234.6","9.52","8.34","7.587","7.212","1.94"
"2017-04-27 15:21:00","30405","0","27.87","27.45","0.3018759","736.9","222.5","NaN","529.2","0","0","12.95","232.5","8.54","7.412","6.6","6.012","1.843"
"2017-04-27 15:22:00","30406","0","27.86","27.24","0.3031323","734.3","222.6","NaN","525.3","1","1","15.2","238.5","11.94","10.11","9.11","8.54","1.796"
"2017-04-27 15:23:00","30407","0","27.52","26.94","0.3022421","730.5","220.8","NaN","526.6","0","0","11.45","237.4","9.25","7.725","6.975","6.525","1.247"
"2017-04-27 15:24:00","30408","0","27.76","27.2","0.30248","724","219","NaN","526","0","0","15.95","243.4","11.7","9.9","8.91","8.35","1.857"
"2017-04-27 15:25:00","30409","0","28.09","27.58","0.3030676","722.3","218.9","NaN","526.4","0","0","15.2","241.1","11.36","9.76","8.86","8.35","1.935"
"2017-04-27 15:26:00","30410","0","27.94","27.46","0.3034027","717.5","217.7","NaN","525.4","0","0","12.95","241.7","9.96","8.42","7.725","7.25","1.217"
"2017-04-27 15:27:00","30411","0","27.88","27.3","0.3031292","710.5","215.4","NaN","525.5","0","0","12.95","237.7","10.16","8.55","7.775","7.237","1.366"
"2017-04-27 15:28:00","30412","0","27.81","27.25","0.3029097","703","213","NaN","525.9","0","0","13.7","253.4","10.42","8.71","7.875","7.137","1.48"
"2017-04-27 15:29:00","30413","0","27.81","27.25","0.3032625","704.7","213.7","NaN","526.4","0","0","12.95","253.8","8.89","7.462","6.75","6.125","1.74"
"2017-04-27 15:30:00","30414","0","27.9","27.38","0.3037761","704.7","214.1","NaN","526.7","0","0","13.7","245.3","10.24","8.72","7.975","7.412","1.525"
"2017-04-27 15:31:00","30415","0","28.02","27.52","0.3044754","708.1","215.6","NaN","526.3","0","0","15.2","247.2","10.46","8.94","8.25","7.637","1.536"
"2017-04-27 15:32:00","30416","0","27.8","27.26","0.3043638","699.1","212.8","NaN","523.5","0","0","15.2","233","11.46","9.97","8.97","8.36","1.341"
"2017-04-27 15:33:00","30417","0","27.63","27.09","0.3040383","690.9","210.1","NaN","522.6","0","0","13.7","241.6","10.79","9.3","8.35","7.725","1.295"
"2017-04-27 15:34:00","30418","0","27.53","26.97","0.3036247","693.9","210.7","NaN","524.2","0","0","12.2","236.3","8.55","7.45","6.65","6.087","1.214"
"2017-04-27 15:35:00","30419","0","28.11","27.7","0.3039771","693.3","210.8","NaN","527.9","0","0","9.95","225.2","7.9","7.225","6.412","5.8","1.217"
"2017-04-27 15:36:00","30420","0","28.58","28.12","0.3056608","688.6","210.5","NaN","527.9","0","0","12.95","223.5","9.3","8.44","7.475","6.75","1.273"
"2017-04-27 15:37:00","30421","0","28.43","27.88","0.3067251","691.2","212","NaN","525.5","0","0","13.7","225.9","10.56","9.25","8.33","7.8","1.474"
"2017-04-27 15:38:00","30422","0","27.88","27.35","0.3055967","684","209","NaN","525","0","0","11.45","232","9.6","8.21","7.312","6.775","1.273"
"2017-04-27 15:39:00","30423","0","28.09","27.56","0.3059337","687.7","210.4","NaN","526.3","0","0","11.45","219.7","9.2","8.05","7.087","6.675","1.065"
"2017-04-27 15:40:00","30424","0","27.93","27.39","0.3064471","692","212.1","NaN","524","0","0","14.45","217.2","11.17","9.87","8.64","7.912","1.207"
"2017-04-27 15:41:00","30425","0","28.1","27.58","0.3066544","680.1","208.5","NaN","523","0","0","13.7","237.8","11.29","10.11","9","8.25","1.285"
"2017-04-27 15:42:00","30426","0","27.77","27.25","0.3067882","676.3","207.5","NaN","522.1","0","0","13.7","229","10.65","9.36","8.34","7.6","1.603"
"2017-04-27 15:43:00","30427","0","27.77","27.27","0.30642","662","202.8","NaN","521.6","0","0","13.7","221.4","10.87","9.51","8.3","7.612","1.639"
"2017-04-27 15:44:00","30428","0","27.67","27.16","0.3067808","664.7","203.9","NaN","521.1","0","0","13.7","241","10.74","9.05","8.21","7.725","1.602"
"2017-04-27 15:45:00","30429","0","27.79","27.28","0.3066885","652.4","200.1","NaN","523.6","0","0","11.45","239.4","8.27","7.1","6.375","5.962","1.223"
"2017-04-27 15:46:00","30430","0","27.99","27.48","0.3085147","669","206.4","NaN","522.5","0","0","15.95","230.1","11.36","9.82","8.61","8.04","2.068"
"2017-04-27 15:47:00","30431","0","27.71","27.16","0.3085769","670.8","207","NaN","519.6","0","0","14.45","229.4","12.16","10.41","9.29","8.59","1.187"
"2017-04-27 15:48:00","30432","0","27.97","27.54","0.3084294","682.6","210.5","NaN","523.4","0","0","12.95","234.6","9.79","8.37","7.537","6.912","1.763"
"2017-04-27 15:49:00","30433","0","28.07","27.65","0.3093109","686.3","212.3","NaN","524.2","0","0","12.2","240.8","9.06","8.05","7.337","6.9","1.352"
"2017-04-27 15:50:00","30434","0","28.05","27.57","0.3097765","684.3","212","NaN","525.6","0","0","10.7","247.1","8.44","7.112","6.412","5.887","1.07"
"2017-04-27 15:51:00","30435","0","27.96","27.38","0.3090164","671.8","207.6","NaN","526.8","0","0","10.7","242.7","8.22","6.775","6.075","5.525","0.972"
"2017-04-27 15:52:00","30436","0","28","27.39","0.3098819","670.9","207.9","NaN","526.3","0","0","10.7","218.9","8.36","7.4","6.462","5.95","1.437"
"2017-04-27 15:53:00","30437","0","28.01","27.5","0.3105742","667.3","207.3","NaN","525.8","0","0","12.2","225.8","9.47","8.39","7.425","6.675","1.337"
"2017-04-27 15:54:00","30438","0","28.21","27.8","0.3105475","666.9","207.1","NaN","525.3","0","0","13.7","216","9.45","8.57","7.712","7.062","0.998"
"2017-04-27 15:55:00","30439","0","28.33","27.86","0.3113905","662.6","206.3","NaN","522.1","0","0","14.45","210.1","11.24","10.27","9.01","8.49","1.243"
"2017-04-27 15:56:00","30440","0","28.42","27.97","0.3107725","649.8","202","NaN","523.4","0","0","12.95","219.8","9.87","8.89","7.975","7.362","1.418"
"2017-04-27 15:57:00","30441","0","28.49","27.98","0.3119182","634.6","198","NaN","521.1","0","0","13.7","219","10.89","9.8","8.6","7.787","1.572"
"2017-04-27 15:58:00","30442","0","28.1","27.62","0.3117301","631.5","196.9","NaN","517.8","0","0","16.7","214.6","12.71","11.35","9.9","9","1.534"
"2017-04-27 15:59:00","30443","0","27.72","27.16","0.31135","620.9","193.3","NaN","515.6","0","0","13.7","216.5","11","9.85","8.74","8.08","1.54"
"2017-04-27 16:00:00","30444","0","27.73","27.33","0.3098917","594.3","184.2","NaN","518.9","0","0","11.45","206.3","8.21","7.287","6.425","6.037","1.133"
"2017-04-27 16:01:00","30445","0","27.97","27.51","0.3118354","572.9","178.7","NaN","516.6","0","0","14.45","192.5","10.62","9.56","8.35","7.85","1.663"
"2017-04-27 16:02:00","30446","0","27.87","27.43","0.3117638","532.7","166.1","NaN","513.2","0","0","14.45","203.9","11.41","10.4","9.21","8.72","1.343"
"2017-04-27 16:03:00","30447","0","27.99","27.6","0.3116269","499.9","155.8","NaN","511.6","0","0","14.45","215.8","11.54","10.12","8.9","8.1","1.132"
"2017-04-27 16:04:00","30448","0","28.16","27.8","0.3125147","431.3","134.8","NaN","508.5","0","0","14.45","231.7","11.04","9.85","8.92","8.24","1.724"
"2017-04-27 16:05:00","30449","0","28.13","27.76","0.3132526","412.2","129.1","NaN","506.6","0","0","14.45","229.6","10.37","9.19","8.11","7.362","1.885"
"2017-04-27 16:06:00","30450","0","27.85","27.38","0.3136809","399.1","125.2","NaN","501.8","0","0","15.2","217.3","11.74","10.29","8.86","8.12","1.718"
"2017-04-27 16:07:00","30451","0","27.56","27.1","0.3133665","360.1","112.8","NaN","499.4","0","0","13.7","214.5","9.84","8.66","7.575","7.012","1.903"
"2017-04-27 16:08:00","30452","0","27.65","27.26","0.3143984","458.2","144.1","NaN","503.5","0","0","13.7","198.9","8.12","7.025","6.025","5.7","1.601"
"2017-04-27 16:09:00","30453","0","27.75","27.3","0.316584","576.2","182.4","NaN","506.3","0","0","12.95","204.1","9.5","8.61","7.612","7.112","1.356"
"2017-04-27 16:10:00","30454","0","27.83","27.44","0.3166805","635.7","201.3","NaN","511.6","0","0","10.7","217.7","8.31","7.537","6.775","6.137","1.574"
"2017-04-27 16:11:00","30455","0","28.1","27.72","0.3166558","618.8","195.9","NaN","514.1","0","0","11.45","228.6","8.35","7.425","6.65","5.987","1.069"
"2017-04-27 16:12:00","30456","0","28.12","27.71","0.3166221","585.3","185.3","NaN","514.8","0","0","11.45","243.7","8.33","7.187","6.337","5.825","1.273"
"2017-04-27 16:13:00","30457","0","28.14","27.75","0.3169482","552.5","175.1","NaN","512.2","0","0","14.45","237.9","10.36","9.36","8.45","7.8","1.727"
"2017-04-27 16:14:00","30458","0","28.17","27.83","0.3163395","538.4","170.3","NaN","513.6","0","0","11.45","233.4","7.825","6.825","6.112","5.712","1.343"
"2017-04-27 16:15:00","30459","0","28.18","27.83","0.3172365","538.7","170.9","NaN","512","0","0","14.45","233.3","9.6","8.59","7.637","7.025","1.497"
"2017-04-27 16:16:00","30460","0","28.11","27.71","0.3183972","566.5","180.4","NaN","510","0","0","13.7","234","11.52","9.75","8.67","7.937","1.239"
"2017-04-27 16:17:00","30461","0","28.15","27.73","0.317586","578.3","183.7","NaN","511.8","0","0","11.45","233.4","8.85","7.812","7.125","6.65","1.291"
"2017-04-27 16:18:00","30462","0","28.31","27.88","0.3184339","577","183.7","NaN","512.4","0","0","13.7","230.4","10.3","8.91","7.85","7.1","2.068"
"2017-04-27 16:19:00","30463","0","28.01","27.61","0.3180423","569.1","181","NaN","510.5","0","0","12.2","233.7","10.19","8.84","8.08","7.562","1.288"
"2017-04-27 16:20:00","30464","0","28.12","27.77","0.3181219","574.3","182.7","NaN","510.9","0","0","13.7","231.7","10.1","8.89","8.02","7.325","1.508"
"2017-04-27 16:21:00","30465","0","27.97","27.53","0.3185737","568.4","181.1","NaN","510.2","0","0","13.7","238.2","10.12","8.6","7.75","7.237","1.596"
"2017-04-27 16:22:00","30466","0","28.06","27.65","0.319319","580.4","185.3","NaN","511.7","0","0","15.95","242","10.07","8.8","7.775","7.237","1.452"
"2017-04-27 16:23:00","30467","0","28.07","27.63","0.3188575","549.5","175.2","NaN","508.9","0","0","15.2","247.4","11.7","10.16","9.2","8.45","1.754"
"2017-04-27 16:24:00","30468","0","28.23","27.85","0.3190966","568.4","181.4","NaN","510.7","0","0","12.95","240","8.77","7.762","7.05","6.587","1.344"
"2017-04-27 16:25:00","30469","0","28.29","27.89","0.3207599","601.2","192.8","NaN","512.2","0","0","12.2","240.7","9.76","8.19","7.175","6.587","1.085"
"2017-04-27 16:26:00","30470","0","28.11","27.68","0.3210594","597.7","191.9","NaN","510.9","0","0","14.45","238.7","11.14","9.6","8.67","7.9","2.024"
"2017-04-27 16:27:00","30471","0","28.01","27.59","0.3206701","589.2","189","NaN","510.3","0","0","15.2","241.1","11.51","9.94","8.89","8.26","1.433"
"2017-04-27 16:28:00","30472","0","28.01","27.65","0.3201445","574.3","183.9","NaN","511.1","0","0","11.45","227.5","8.72","7.962","7.1","6.687","1.395"
"2017-04-27 16:29:00","30473","0","28.27","27.9","0.3212784","568.8","182.8","NaN","511.2","0","0","12.2","234.7","9.79","8.5","7.5","7.037","0.917"
"2017-04-27 16:30:00","30474","0","28.05","27.63","0.3220972","571.6","184.1","NaN","510.5","0","0","11.45","230","8.8","7.725","6.95","6.425","1.154"
"2017-04-27 16:31:00","30475","0","27.94","27.58","0.3212236","562.4","180.7","NaN","510.7","0","0","10.7","230.6","8.37","7.387","6.65","6.087","1"
"2017-04-27 16:32:00","30476","0","28.21","27.88","0.3216793","563.1","181.1","NaN","513.4","0","0","10.7","236.6","7.687","6.587","5.937","5.375","1.091"
"2017-04-27 16:33:00","30477","0","28.57","28.19","0.3235374","545.1","176.4","NaN","512.2","0","0","14.45","245.1","10.17","8.66","7.662","7.125","2.004"
"2017-04-27 16:34:00","30478","0","28.13","27.63","0.3239842","558.3","180.9","NaN","510","0","0","12.95","251.3","9.54","7.9","7.2","6.537","1.693"
"2017-04-27 16:35:00","30479","0","28.07","27.64","0.3241524","549.4","178.1","NaN","509.5","0","0","15.2","242.4","11.15","9.49","8.55","7.975","1.883"
"2017-04-27 16:36:00","30480","0","27.92","27.53","0.3236087","537.9","174.1","NaN","507.1","0","0","15.95","232.8","11.37","9.94","8.84","8.17","2.128"
"2017-04-27 16:37:00","30481","0","28.17","27.74","0.3251086","555.5","180.6","NaN","508.1","0","0","14.45","229","10.25","9.09","8.11","7.35","1.659"
"2017-04-27 16:38:00","30482","0","28.04","27.65","0.3253464","562.9","183.1","NaN","508.7","0","0","12.2","228.5","9.54","8.55","7.65","7.037","1.19"
"2017-04-27 16:39:00","30483","0","28.07","27.7","0.3256532","560.6","182.6","NaN","509.5","0","0","11.45","231.3","8.9","7.675","6.85","6.237","1.224"
